trial_id,condition,stimulus,sentence_extraction,comprehension_probe,probe_clause,response,accuracy,rt,participant_id,handedness,gender,first_language,age,country_of_residence
26,incongruent,"['The', 'priest', 'that', 'paid', 'the', 'cook', 'signed the', 'check', 'at the', 'bank']",subject,The priest signed the check?,main_clause,d,0,3.294677266967483,033,Right,male,English,26,Australia
27,incongruent,"['The', 'chief', 'that', 'thanked', 'the', 'girl', 'was too', 'late', 'for the', 'bus']",subject,The chief thanked the girl?,relative_clause,y,1,1.473531817959156,033,Right,male,English,26,Australia
28,congruent,"['The', 'friend', 'that', 'teased', 'the', 'bride', 'told a', 'joke', 'about the', 'past']",subject,The friend teased the bride?,relative_clause,y,1,1.4572749820072204,033,Right,male,English,26,Australia
29,other,"['The', 'car', 'that was', 'new', 'had', 'just', 'been', 'cleaned', 'by', 'the', 'old', 'lady']",assorted,The car was old?,other,n,1,1.824375586991664,033,Right,male,English,26,Australia
30,incongruent,"['The', 'king', 'that', 'pleased', 'the', 'guest', 'poured the', 'wine', 'from the', 'jug']",subject,The king pleased the guest?,relative_clause,y,1,2.1397420550347306,033,Right,male,English,26,Australia
31,incongruent,"['The', 'boat', 'that the', 'yacht', 'chased', 'made', 'a', 'turn', 'at', 'the', 'boathouse']",object,The boat chased the yacht?,relative_clause,d,0,6.470169017964508,033,Right,male,English,26,Australia
32,congruent,"['The', 'tradie', 'that', 'thanked', 'the', 'man', 'left his', 'wallet', 'in the', 'car']",subject,The man thanked the tradie?,relative_clause,d,0,1.8409816680359656,033,Right,male,English,26,Australia
33,congruent,"['The', 'bloke', 'that', 'helped', 'the', 'mum', 'gave a', 'gift', 'to say', 'thanks']",subject,The bloke gave a gift?,main_clause,d,0,2.6104099119547755,033,Right,male,English,26,Australia
34,congruent,"['The', 'bum', 'that the', 'cop', 'scared', 'crossed', 'the', 'street', 'at', 'the', 'light']",object,The cop crossed the street?,main_clause,d,0,1.506857409956865,033,Right,male,English,26,Australia
35,congruent,"['The', 'sailor', 'that', 'pushed', 'the', 'banker', 'hurt his', 'foot', 'in the', 'brawl']",subject,The banker hurt his foot?,main_clause,n,1,1.2392704989761114,033,Right,male,English,26,Australia
36,incongruent,"['The', 'dean', 'that the', 'boy', 'called', 'had', 'a', 'voice', 'full', 'of', 'anger']",object,The boy had a voice full of anger?,main_clause,y,0,1.9254096410004424,033,Right,male,English,26,Australia
37,other,"['The', 'book', 'that the', 'lady', 'with a', 'tattoo', 'had', 'written', 'was her', 'best', 'book', 'yet']",assorted,The lady wrote a book?,other,d,0,2.2591129619977437,033,Right,male,English,26,Australia
38,incongruent,"['The', 'prince', 'that', 'helped', 'the', 'girl', 'had a', 'head', 'of blonde', 'hair']",subject,The girl helped the prince?,relative_clause,n,1,1.5242257330100983,033,Right,male,English,26,Australia
39,incongruent,"['The', 'thug', 'that the', 'man', 'saw', 'had', 'a', 'hat', 'on', 'his', 'head']",object,The man had a hat on his head?,main_clause,n,1,5.23389940999914,033,Right,male,English,26,Australia
40,other,"['The', 'colour', 'of the', 'house', 'was', 'brighter', 'than the', 'men', 'who travelled', 'expected']",assorted,The men travelled?,other,y,1,1.8911080079851672,033,Right,male,English,26,Australia
41,other,"['The', 'man', 'was very', 'hungry', 'after the', 'meeting', 'so', 'had', 'lunch', 'early']",assorted,The man was hungry?,other,y,1,2.4433612300199457,033,Right,male,English,26,Australia
42,incongruent,"['The', 'hat', 'that', 'matched', 'the', 'skirt', 'had a', 'bow', 'in the', 'back']",subject,The skirt had a bow?,main_clause,y,0,1.322245679970365,033,Right,male,English,26,Australia
43,other,"['The', 'man', 'who was', 'short', 'gave his', 'wife', 'some red', 'candles', 'for her', 'birthday']",assorted,The man was tall?,other,n,1,1.6902399369864725,033,Right,male,English,26,Australia
44,incongruent,"['The', 'maid', 'that', 'loved', 'the', 'chef', 'quit the', 'job', 'at the', 'house']",subject,The maid loved the chef?,relative_clause,y,1,1.3235647609690204,033,Right,male,English,26,Australia
45,incongruent,"['The', 'fruit', 'that the', 'cake', 'squashed', 'made', 'a', 'mess', 'in', 'the', 'bag']",object,The fruit made a mess?,main_clause,y,1,1.221201692998875,033,Right,male,English,26,Australia
46,other,"['The', 'hat', 'that was', 'worn', 'by the', 'boy', 'with a', 'jacket', 'was too', 'small', 'for the', 'man']",assorted,The hat was too small?,other,y,1,1.1728002980235033,033,Right,male,English,26,Australia
47,incongruent,"['The', 'rod', 'that the', 'pipe', 'bent', 'had', 'a', 'hole', 'in', 'the', 'middle']",object,The rod had a hole?,main_clause,d,0,2.1080503680277616,033,Right,male,English,26,Australia
48,other,"['The', 'wine', 'that was', 'fancy', 'was', 'kept', 'in the', 'cellar', 'for', 'nearly', 'ten', 'years', 'and five', 'months']",assorted,The wine was bad?,other,n,1,1.240152282989584,033,Right,male,English,26,Australia
49,other,"['The', 'dog', 'that', 'barked', 'is very', 'big', 'and very', 'friendly', 'but', 'doesn’t', 'like', 'cats']",assorted,The dog is very fluffy?,other,n,1,1.3401112700230442,033,Right,male,English,26,Australia
50,other,"['The', 'boy', 'who', 'had', 'a', 'birthday', 'called', 'his', 'best', 'friend', 'for a', 'chat']",assorted,The boy called his best friend?,other,d,0,6.670770992001053,033,Right,male,English,26,Australia
51,other,"['The', 'girl', 'kicked the', 'ball', 'into the', 'window', 'but it', 'did', 'not', 'break']",assorted,The girl kicked the ball?,other,y,1,1.6737510630046015,033,Right,male,English,26,Australia
52,congruent,"['The', 'cop', 'that the', 'spy', 'met', 'wrote', 'a', 'book', 'about', 'the', 'case']",object,The cop met the spy?,relative_clause,d,0,2.5596847039996646,033,Right,male,English,26,Australia
53,congruent,"['The', 'priest', 'that the', 'nun', 'thanked', 'left', 'the', 'church', 'in', 'a', 'hurry']",object,The nun thanked the priest?,relative_clause,d,0,2.0744682410149835,033,Right,male,English,26,Australia
54,other,"['The', 'fish', 'was', 'caught', 'by the', 'girl', 'on the', 'boat', 'on a', 'Friday']",assorted,The fish was caught by the boy?,other,n,1,1.9253763809683733,033,Right,male,English,26,Australia
55,incongruent,"['The', 'owl', 'that', 'scared', 'the', 'bat', 'made a', 'loop', 'in the', 'air']",subject,The bat scared the owl?,relative_clause,n,1,2.242279965954367,033,Right,male,English,26,Australia
56,congruent,"['The', 'niece', 'that the', 'aunt', 'kissed', 'sang', 'a', 'song', 'for', 'the', 'guests']",object,The aunt sang a song?,main_clause,y,0,3.0784321560058743,033,Right,male,English,26,Australia
57,congruent,"['The', 'dancer', 'that the', 'guy', 'liked', 'was', 'a', 'chef', 'in', 'the', 'city']",object,The dancer liked the guy?,relative_clause,n,1,2.6593675310141407,033,Right,male,English,26,Australia
58,incongruent,"['The', 'truck', 'that the', 'car', 'bumped', 'had', 'a', 'man', 'at', 'the', 'wheel']",object,The car bumped the truck?,relative_clause,y,1,5.600738195003942,033,Right,male,English,26,Australia
59,incongruent,"['The', 'bug', 'that', 'attacked', 'the', 'ant', 'was as', 'big', 'as a', 'coin']",subject,The ant was as big as a coin?,main_clause,n,1,2.275604691996705,033,Right,male,English,26,Australia
60,incongruent,"['The', 'clerk', 'that the', 'boss', 'liked', 'had', 'a', 'desk', 'by', 'the', 'window']",object,The boss liked the clerk?,relative_clause,y,1,3.262236598005984,033,Right,male,English,26,Australia
61,other,"['The', 'dessert', 'was', 'served', 'with', 'custard', 'and', 'fruit', 'then', 'there', 'was', 'coffee']",assorted,The coffee was before dessert?,other,n,1,2.0747033419902436,033,Right,male,English,26,Australia
62,congruent,"['The', 'car', 'that', 'pulled', 'the', 'truck', 'had a', 'scratch', 'on the', 'door']",subject,The truck pulled the car?,relative_clause,y,0,2.910057769040577,033,Right,male,English,26,Australia
63,congruent,"['The', 'dad', 'that', 'knew', 'the', 'chef', 'had a', 'son', 'with a', 'limp']",subject,The dad had a son with a limp?,main_clause,y,1,4.197393952985294,033,Right,male,English,26,Australia
64,incongruent,"['The', 'dean', 'that', 'heard', 'the', 'guard', 'made a', 'call', 'about the', 'matter']",subject,The dean made a call?,main_clause,y,1,1.1873277180129662,033,Right,male,English,26,Australia
65,congruent,"['The', 'guest', 'that the', 'host', 'kissed', 'brought', 'a', 'cake', 'to', 'the', 'party']",object,The guest brought a cake?,main_clause,y,1,6.486337367969099,033,Right,male,English,26,Australia
66,incongruent,"['The', 'whale', 'that', 'bit', 'the', 'shark', 'won the', 'fight', 'in the', 'end']",subject,The shark won the fight?,main_clause,n,1,2.5255063240183517,033,Right,male,English,26,Australia
67,other,"['The', 'box', 'was', 'made', 'from', 'wood', 'and was', 'full', 'of', 'things', 'that', 'shined']",assorted,The box was full of things?,other,y,1,3.2448846180341206,033,Right,male,English,26,Australia
68,congruent,"['The', 'nurse', 'that the', 'coach', 'blamed', 'checked', 'the', 'file', 'of', 'the', 'gymnast']",object,The nurse checked the file?,main_clause,y,1,5.250415514048655,033,Right,male,English,26,Australia
69,congruent,"['The', 'cat', 'that', 'fought', 'the', 'dog', 'licked its', 'wounds', 'in the', 'corner']",subject,The cat fought the dog?,relative_clause,y,1,1.3063842440024018,033,Right,male,English,26,Australia
70,other,"['The', 'apples', 'that', 'the', 'couple', 'bought', 'at the', 'market', 'were', 'red']",assorted,The couple bought some apples?,other,y,1,2.1930029470240697,033,Right,male,English,26,Australia
71,congruent,"['The', 'man', 'that the', 'nurse', 'phoned', 'left', 'his', 'pills', 'at', 'the', 'office']",object,The man left the pills?,main_clause,y,1,3.4947562409797683,033,Right,male,English,26,Australia
72,other,"['The', 'girl', 'and the', 'boy', 'that', 'owned', 'the', 'horse', 'had', 'mud', 'on their', 'clothes']",assorted,The boy and girl own a horse?,other,y,1,1.4241645619622432,033,Right,male,English,26,Australia
73,congruent,"['The', 'nun', 'that the', 'monk', 'blessed', 'lit', 'a', 'candle', 'on', 'the', 'table']",object,The nun blessed the monk?,relative_clause,d,0,2.9440071279532276,033,Right,male,English,26,Australia
1,other,"['The', 'dessert', 'was', 'served', 'with', 'custard', 'and', 'fruit', 'then', 'there', 'was', 'coffee']",assorted,The coffee was after dessert?,other,y,1,5.657913725008257,034,Right,female,English,26,Australia
2,congruent,"['The', 'prince', 'that', 'helped', 'the', 'girl', 'had a', 'head', 'of blonde', 'hair']",subject,The girl had blonde hair?,main_clause,y,0,5.55784337001387,034,Right,female,English,26,Australia
3,other,"['The', 'car', 'that was', 'new', 'had', 'just', 'been', 'cleaned', 'by', 'the', 'old', 'lady']",assorted,The car was new?,other,y,1,1.9852968489867635,034,Right,female,English,26,Australia
4,incongruent,"['The', 'fruit', 'that', 'squashed', 'the', 'cake', 'made a', 'mess', 'in the', 'bag']",subject,The cake made a mess?,main_clause,n,1,6.6925441230414435,034,Right,female,English,26,Australia
5,incongruent,"['The', 'cook', 'that the', 'maid', 'hugged', 'had', 'a', 'tear', 'on', 'her', 'cheek']",object,The cook hugged the maid?,relative_clause,y,0,2.2553347969660535,034,Right,female,English,26,Australia
6,other,"['The', 'boss', 'was', 'happy', 'to', 'see', 'the', 'work', 'that', 'the', 'two', 'girls', 'had', 'done']",assorted,The boss was happy?,other,y,1,1.0216314870049246,034,Right,female,English,26,Australia
7,congruent,"['The', 'nurse', 'that', 'blamed', 'the', 'coach', 'checked the', 'file', 'of the', 'gymnast']",subject,The coach checked the file?,main_clause,y,0,2.7557080760016106,034,Right,female,English,26,Australia
8,other,"['The', 'girl', 'on', 'the', 'school', 'trip', 'saw a', 'frog', 'and', 'later', 'she', 'saw', 'a', 'mouse']",assorted,The girl saw a frog?,other,n,0,2.957727373985108,034,Right,female,English,26,Australia
9,congruent,"['The', 'priest', 'that', 'paid', 'the', 'cook', 'signed the', 'check', 'at the', 'bank']",subject,The cook signed the check?,main_clause,n,1,3.572763069998473,034,Right,female,English,26,Australia
10,congruent,"['The', 'cat', 'that the', 'dog', 'fought', 'licked', 'its', 'wounds', 'in', 'the', 'corner']",object,The dog licked its wounds?,main_clause,y,0,1.0536959400051271,034,Right,female,English,26,Australia
11,incongruent,"['The', 'chief', 'that', 'thanked', 'the', 'girl', 'was too', 'late', 'for the', 'bus']",subject,The chief was too late?,main_clause,y,1,6.960618322016671,034,Right,female,English,26,Australia
12,incongruent,"['The', 'bug', 'that', 'attacked', 'the', 'ant', 'was as', 'big', 'as a', 'coin']",subject,The ant attacked the bug?,relative_clause,y,0,6.625557053019293,034,Right,female,English,26,Australia
13,congruent,"['The', 'groom', 'that the', 'aunt', 'charmed', 'raised', 'a', 'toast', 'to', 'the', 'parents']",object,The groom charmed the aunt?,relative_clause,d,0,7.560410279023927,034,Right,female,English,26,Australia
14,other,"['The', 'cat', 'chased the', 'bird', 'but', 'it', 'flew', 'away', 'into the', 'sunset']",assorted,The cat caught the bird?,other,n,1,3.106092479021754,034,Right,female,English,26,Australia
15,other,"['The', 'piano', 'was well', 'played', 'by', 'the', 'old', 'lady', 'but', 'it', 'was', 'not', 'in', 'tune']",assorted,The piano was badly played?,other,d,0,6.729488587996457,034,Right,female,English,26,Australia
16,congruent,"['The', 'dean', 'that', 'heard', 'the', 'guard', 'made a', 'call', 'about the', 'matter']",subject,The dean heard the guard?,relative_clause,y,1,1.9400703360443003,034,Right,female,English,26,Australia
17,other,"['The', 'dog', 'that', 'barked', 'is very', 'big', 'and very', 'friendly', 'but', 'doesn’t', 'like', 'cats']",assorted,The dog is very fluffy?,other,n,1,1.3569399409461766,034,Right,female,English,26,Australia
18,congruent,"['The', 'whale', 'that', 'bit', 'the', 'shark', 'won the', 'fight', 'in the', 'end']",subject,The whale bit the shark?,relative_clause,y,1,1.0520389179582708,034,Right,female,English,26,Australia
19,congruent,"['The', 'boat', 'that the', 'yacht', 'chased', 'made', 'a', 'turn', 'at', 'the', 'boathouse']",object,The boat chased the yacht?,relative_clause,y,0,1.355791173002217,034,Right,female,English,26,Australia
20,congruent,"['The', 'friend', 'that the', 'bride', 'teased', 'told', 'a', 'joke', 'about', 'the', 'past']",object,The friend teased the bride?,relative_clause,n,1,6.274098560970742,034,Right,female,English,26,Australia
21,other,"['The', 'man', 'was very', 'hungry', 'after the', 'meeting', 'so', 'had', 'lunch', 'early']",assorted,The boy was hungry?,other,y,0,1.2049250620184466,034,Right,female,English,26,Australia
22,other,"['The', 'hat', 'that was', 'worn', 'by the', 'boy', 'with a', 'jacket', 'was too', 'small', 'for the', 'man']",assorted,The jacket was too small?,other,y,0,1.7190990130184218,034,Right,female,English,26,Australia
23,other,"['The', 'fish', 'was', 'caught', 'by the', 'girl', 'on the', 'boat', 'on a', 'Friday']",assorted,The fish was caught by the girl?,other,y,1,1.854669930995442,034,Right,female,English,26,Australia
24,incongruent,"['The', 'car', 'that the', 'truck', 'pulled', 'had', 'a', 'scratch', 'on', 'the', 'door']",object,The truck pulled the car?,relative_clause,y,1,2.569268381979782,034,Right,female,English,26,Australia
25,incongruent,"['The', 'clerk', 'that the', 'boss', 'liked', 'had', 'a', 'desk', 'by', 'the', 'window']",object,The clerk had a desk by the window?,main_clause,d,0,4.544682412990369,034,Right,female,English,26,Australia
26,incongruent,"['The', 'fox', 'that the', 'wolf', 'chased', 'hurt', 'its', 'paws', 'on', 'the', 'way']",object,The wolf hurt its paws?,main_clause,y,0,10.075037845002951,034,Right,female,English,26,Australia
27,congruent,"['The', 'cop', 'that', 'met', 'the', 'spy', 'wrote a', 'book', 'about the', 'case']",subject,The cop met the spy?,relative_clause,y,1,1.5885723099927418,034,Right,female,English,26,Australia
28,incongruent,"['The', 'maid', 'that', 'loved', 'the', 'chef', 'quit the', 'job', 'at the', 'house']",subject,The maid loved the chef?,relative_clause,y,1,2.5388966250466183,034,Right,female,English,26,Australia
29,incongruent,"['The', 'guy', 'that the', 'judge', 'thanked', 'left', 'the', 'room', 'with', 'a', 'smile']",object,The guy thanked the judge?,relative_clause,n,1,6.174762576003559,034,Right,female,English,26,Australia
30,other,"['The', 'job', 'that was', 'given', 'was', 'different', 'to', 'what', 'she', 'expected']",assorted,The job was as expected?,other,y,0,2.1225987460347824,034,Right,female,English,26,Australia
31,incongruent,"['The', 'priest', 'that', 'thanked', 'the', 'nun', 'left the', 'church', 'in a', 'hurry']",subject,The priest thanked the nun?,relative_clause,y,1,1.7889102410408668,034,Right,female,English,26,Australia
32,congruent,"['The', 'dad', 'that', 'knew', 'the', 'chef', 'had a', 'son', 'with a', 'limp']",subject,The chef knew the dad?,relative_clause,y,0,2.5219325450016186,034,Right,female,English,26,Australia
33,other,"['The', 'boy', 'who', 'had', 'a', 'birthday', 'called', 'his', 'best', 'friend', 'for a', 'chat']",assorted,The boy called his best friend?,other,y,1,1.8050696720019912,034,Right,female,English,26,Australia
34,incongruent,"['The', 'nun', 'that', 'blessed', 'the', 'monk', 'lit a', 'candle', 'on the', 'table']",subject,The monk blessed the nun?,relative_clause,y,0,4.523575512983371,034,Right,female,English,26,Australia
35,other,"['The', 'bike', 'that was', 'yellow', 'and', 'shiny', 'belonged', 'to', 'the', 'boy', 'with the', 'hat']",assorted,The bike was shiny?,other,n,0,2.656968801980838,034,Right,female,English,26,Australia
36,incongruent,"['The', 'guest', 'that the', 'host', 'kissed', 'brought', 'a', 'cake', 'to', 'the', 'party']",object,The host brought a cake?,main_clause,y,0,4.023307243012823,034,Right,female,English,26,Australia
37,congruent,"['The', 'boy', 'that the', 'girl', 'helped', 'got', 'an', 'A', 'on', 'the', 'test']",object,The girl helped the boy?,relative_clause,y,1,2.672811960976105,034,Right,female,English,26,Australia
38,incongruent,"['The', 'crook', 'that the', 'thief', 'warned', 'fled', 'the', 'town', 'the', 'next', 'morning']",object,The thief warned the crook?,relative_clause,d,0,6.291261740960181,034,Right,female,English,26,Australia
39,incongruent,"['The', 'count', 'that', 'knew', 'the', 'queen', 'owned a', 'castle', 'by the', 'lake']",subject,The count owned a castle?,main_clause,y,1,1.321053630032111,034,Right,female,English,26,Australia
40,congruent,"['The', 'boss', 'that', 'mocked', 'the', 'clerk', 'had a', 'crush', 'on the', 'intern']",subject,The clerk mocked the boss?,relative_clause,n,1,4.473250518960413,034,Right,female,English,26,Australia
41,congruent,"['The', 'kid', 'that', 'followed', 'the', 'dad', 'had some', 'mud', 'on his', 'shoes']",subject,The kid had some mud on his shoes?,main_clause,y,1,5.224578164983541,034,Right,female,English,26,Australia
42,other,"['The', 'girl', 'kicked the', 'ball', 'into the', 'window', 'but it', 'did', 'not', 'break']",assorted,The girl broke the window?,other,y,0,2.0724870780250058,034,Right,female,English,26,Australia
43,congruent,"['The', 'shelf', 'that', 'bumped', 'the', 'piano', 'had some', 'dust', 'on its', 'top']",subject,The shelf had some dust on its top?,main_clause,y,1,1.5280895449686795,034,Right,female,English,26,Australia
44,incongruent,"['The', 'girl', 'that', 'pushed', 'the', 'nerd', 'broke the', 'vase', 'with the', 'flowers']",subject,The girl pushed the nerd?,relative_clause,y,1,2.8390587869798765,034,Right,female,English,26,Australia
45,congruent,"['The', 'bloke', 'that the', 'mum', 'helped', 'gave', 'a', 'gift', 'to', 'say', 'thanks']",object,The mum helped the bloke?,relative_clause,y,1,1.1208642330020666,034,Right,female,English,26,Australia
46,incongruent,"['The', 'dean', 'that the', 'boy', 'called', 'had', 'a', 'voice', 'full', 'of', 'anger']",object,The boy called the dean?,relative_clause,y,1,2.072161566989962,034,Right,female,English,26,Australia
47,other,"['The', 'man', 'who was', 'short', 'gave his', 'wife', 'some red', 'candles', 'for her', 'birthday']",assorted,The man was short?,other,y,1,0.8880073539912701,034,Right,female,English,26,Australia
48,incongruent,"['The', 'thief', 'that', 'saw', 'the', 'guard', 'had a', 'gun', 'in his', 'holster']",subject,The guard had a gun?,main_clause,y,0,1.7387751979986206,034,Right,female,English,26,Australia
49,other,"['The', 'ring', 'that', 'was', 'sadly', 'lost', 'was', 'found', 'by the', 'fat', 'and', 'very', 'happy', 'priest']",assorted,The priest was sad?,other,n,1,2.3026515709934756,034,Right,female,English,26,Australia
50,incongruent,"['The', 'sailor', 'that', 'pushed', 'the', 'banker', 'hurt his', 'foot', 'in the', 'brawl']",subject,The sailor hurt his foot?,main_clause,y,1,3.052482553990558,034,Right,female,English,26,Australia
51,congruent,"['The', 'bum', 'that the', 'cop', 'scared', 'crossed', 'the', 'street', 'at', 'the', 'light']",object,The cop crossed the street?,main_clause,y,0,3.9062738529755734,034,Right,female,English,26,Australia
52,other,"['The', 'wine', 'that was', 'fancy', 'was', 'kept', 'in the', 'cellar', 'for', 'nearly', 'ten', 'years', 'and five', 'months']",assorted,The wine was fancy?,other,y,1,0.8377646139706485,034,Right,female,English,26,Australia
53,congruent,"['The', 'niece', 'that the', 'aunt', 'kissed', 'sang', 'a', 'song', 'for', 'the', 'guests']",object,The niece sang a song?,main_clause,y,1,2.9556513919960707,034,Right,female,English,26,Australia
54,other,"['The', 'cup', 'was', 'made', 'from green', 'plastic', 'and was', 'filled', 'with', 'juice']",assorted,The cup was made from plastic?,other,y,1,1.6213811260531656,034,Right,female,English,26,Australia
55,other,"['The', 'box', 'was', 'made', 'from', 'wood', 'and was', 'full', 'of', 'things', 'that', 'shined']",assorted,The box was shiny?,other,n,1,1.187980865011923,034,Right,female,English,26,Australia
56,other,"['The', 'girl', 'and the', 'boy', 'that', 'owned', 'the', 'horse', 'had', 'mud', 'on their', 'clothes']",assorted,The horse was muddy?,other,n,1,1.2211002700496465,034,Right,female,English,26,Australia
57,other,"['The', 'book', 'that the', 'lady', 'with a', 'tattoo', 'had', 'written', 'was her', 'best', 'book', 'yet']",assorted,The lady wrote a book?,other,y,1,1.6372459820122458,034,Right,female,English,26,Australia
58,other,"['The', 'desk', 'was', 'new', 'but', 'dusty', 'and', 'covered', 'with old', 'books']",assorted,The desk was old?,other,n,1,3.44014308298938,034,Right,female,English,26,Australia
59,congruent,"['The', 'dancer', 'that the', 'guy', 'liked', 'was', 'a', 'chef', 'in', 'the', 'city']",object,The guy was a chef?,main_clause,n,1,5.338418644969352,034,Right,female,English,26,Australia
60,incongruent,"['The', 'king', 'that', 'pleased', 'the', 'guest', 'poured the', 'wine', 'from the', 'jug']",subject,The guest pleased the king?,relative_clause,y,0,1.454316644987557,034,Right,female,English,26,Australia
61,incongruent,"['The', 'man', 'that the', 'nurse', 'phoned', 'left', 'his', 'pills', 'at', 'the', 'office']",object,The man phoned the nurse?,relative_clause,y,0,1.0216920669772662,034,Right,female,English,26,Australia
62,congruent,"['The', 'desk', 'that the', 'bed', 'scratched', 'was', 'too', 'old', 'to', 'be', 'moved']",object,The desk was too old?,main_clause,y,1,2.856688111962285,034,Right,female,English,26,Australia
63,incongruent,"['The', 'hat', 'that the', 'skirt', 'matched', 'had', 'a', 'bow', 'in', 'the', 'back']",object,The hat had a bow?,main_clause,y,1,3.090440103027504,034,Right,female,English,26,Australia
64,congruent,"['The', 'thug', 'that the', 'man', 'saw', 'had', 'a', 'hat', 'on', 'his', 'head']",object,The man saw the thug?,relative_clause,y,1,8.810810913972091,034,Right,female,English,26,Australia
65,other,"['The', 'concert', 'started', 'later', 'than', 'what', 'the', 'lady', 'told the', 'traveler']",assorted,The concert started early?,other,y,0,2.905911306035705,034,Right,female,English,26,Australia
66,congruent,"['The', 'owl', 'that the', 'bat', 'scared', 'made', 'a', 'loop', 'in', 'the', 'air']",object,The owl made a loop?,main_clause,y,1,1.4395716189756058,034,Right,female,English,26,Australia
67,incongruent,"['The', 'truck', 'that the', 'car', 'bumped', 'had', 'a', 'man', 'at', 'the', 'wheel']",object,The truck had a man at the wheel?,main_clause,n,0,4.3731801669928245,034,Right,female,English,26,Australia
68,congruent,"['The', 'tradie', 'that', 'thanked', 'the', 'man', 'left his', 'wallet', 'in the', 'car']",subject,The man thanked the tradie?,relative_clause,y,0,5.3089919299818575,034,Right,female,English,26,Australia
69,incongruent,"['The', 'scout', 'that the', 'coach', 'punched', 'had', 'a', 'fight', 'with', 'a', 'manager']",object,The coach had a fight?,main_clause,y,0,0.9041879110154696,034,Right,female,English,26,Australia
70,congruent,"['The', 'knight', 'that', 'helped', 'the', 'king', 'sent a', 'gift', 'from his', 'castle']",subject,The knight sent a gift?,main_clause,y,1,0.9866781699820422,034,Right,female,English,26,Australia
71,other,"['The', 'apples', 'that', 'the', 'couple', 'bought', 'at the', 'market', 'were', 'red']",assorted,The couple bought green apples?,other,n,1,0.970268455974292,034,Right,female,English,26,Australia
72,other,"['The', 'colour', 'of the', 'house', 'was', 'brighter', 'than the', 'men', 'who travelled', 'expected']",assorted,The men travelled?,other,y,1,1.0213578889961354,034,Right,female,English,26,Australia
73,incongruent,"['The', 'rod', 'that', 'bent', 'the', 'pipe', 'had a', 'hole', 'in the', 'middle']",subject,The pipe had a hole?,main_clause,y,0,1.4874487009947188,034,Right,female,English,26,Australia
1,incongruent,"['The', 'chief', 'that the', 'girl', 'thanked', 'was', 'too', 'late', 'for', 'the', 'bus']",object,The girl was too late?,main_clause,n,1,1.1387047300013364,035,r,female,english,26,Australia
2,congruent,"['The', 'cop', 'that', 'met', 'the', 'spy', 'wrote a', 'book', 'about the', 'case']",subject,The cop wrote a book?,main_clause,y,1,2.1262485570005083,035,r,female,english,26,Australia
3,congruent,"['The', 'kid', 'that the', 'dad', 'followed', 'had', 'some', 'mud', 'on', 'his', 'shoes']",object,The dad had some mud on his shoes?,main_clause,n,1,1.8719158730000345,035,r,female,english,26,Australia
4,other,"['The', 'dessert', 'was', 'served', 'with', 'custard', 'and', 'fruit', 'then', 'there', 'was', 'coffee']",assorted,The coffee was after dessert?,other,y,1,1.9417347609996796,035,r,female,english,26,Australia
5,other,"['The', 'boss', 'was', 'happy', 'to', 'see', 'the', 'work', 'that', 'the', 'two', 'girls', 'had', 'done']",assorted,The girls were happy?,other,n,1,1.2563919379990691,035,r,female,english,26,Australia
6,congruent,"['The', 'owl', 'that', 'scared', 'the', 'bat', 'made a', 'loop', 'in the', 'air']",subject,The bat scared the owl?,relative_clause,n,1,1.9416609310010244,035,r,female,english,26,Australia
7,incongruent,"['The', 'priest', 'that the', 'nun', 'thanked', 'left', 'the', 'church', 'in', 'a', 'hurry']",object,The priest thanked the nun?,relative_clause,y,0,2.660125475998939,035,r,female,english,26,Australia
8,congruent,"['The', 'sailor', 'that the', 'banker', 'pushed', 'hurt', 'his', 'foot', 'in', 'the', 'brawl']",object,The sailor pushed the banker?,relative_clause,n,1,1.8247213939994251,035,r,female,english,26,Australia
9,incongruent,"['The', 'guest', 'that', 'kissed', 'the', 'host', 'brought a', 'cake', 'to the', 'party']",subject,The host brought a cake?,main_clause,n,1,2.5274231349994807,035,r,female,english,26,Australia
10,other,"['The', 'box', 'was', 'made', 'from', 'wood', 'and was', 'full', 'of', 'things', 'that', 'shined']",assorted,The box was shiny?,other,n,1,1.7920579539986647,035,r,female,english,26,Australia
11,other,"['The', 'wine', 'that was', 'fancy', 'was', 'kept', 'in the', 'cellar', 'for', 'nearly', 'ten', 'years', 'and five', 'months']",assorted,The wine was fancy?,other,y,1,1.9248565130001225,035,r,female,english,26,Australia
12,other,"['The', 'fish', 'was', 'caught', 'by the', 'girl', 'on the', 'boat', 'on a', 'Friday']",assorted,The fish was caught by the boy?,other,n,1,1.6909132170003431,035,r,female,english,26,Australia
13,other,"['The', 'girl', 'on', 'the', 'school', 'trip', 'saw a', 'frog', 'and', 'later', 'she', 'saw', 'a', 'mouse']",assorted,The girl saw a frog?,other,y,1,1.1060443599999417,035,r,female,english,26,Australia
14,incongruent,"['The', 'man', 'that', 'phoned', 'the', 'nurse', 'left his', 'pills', 'at the', 'office']",subject,The nurse phoned the man?,relative_clause,n,1,1.2399985909996758,035,r,female,english,26,Australia
15,congruent,"['The', 'fruit', 'that the', 'cake', 'squashed', 'made', 'a', 'mess', 'in', 'the', 'bag']",object,The cake made a mess?,main_clause,y,0,1.641090688000986,035,r,female,english,26,Australia
