"workerid","age","gender","item","sentence","rating"
"P8",30,"Female","chicken_legs","The runway model is so skinny that she has CHICKEN LEGS.",-3
"P8",30,"Female","delicate_flower","She is dating a DELICATE FLOWER who likes to talk about his feelings.",-3
"P8",30,"Female","stumbling_block","A lack of innovation is a STUMBLING BLOCK for small organizations.",-3
"P8",30,"Female","ugly_duckling","Hathaway blossomed from an UGLY DUCKLING into a princess in her breakthrough role.",3
"P8",30,"Female","sunny_disposition","Amanda's SUNNY DISPOSITION was appreciated by everyone.",3
"P8",30,"Female","test_bed","The artists used the fourth-floor space as a photography TEST BED.",-3
"P8",30,"Female","third_eye","Everyone thinks that she has a THIRD EYE for anticipating drama.",-3
"P8",30,"Female","angry_sea","They screamed as if tossed by an ANGRY SEA.",-3
"P8",30,"Female","ugly_truth","People are never ready to hear the UGLY TRUTH about themselves.",-3
"P8",30,"Female","soft_landing","After her terrible dismissal, Alexa had a SOFT LANDING at her new job.",-3
"P8",30,"Female","dirty_money","The wife believed his husband was giving her DIRTY MONEY for her to hide it.",-3
"P8",30,"Female","sly_fox","There is a SLY FOX in every office who always gets others to do his work for him.",-3
"P8",30,"Female","glass_ceiling","In any company, a GLASS CEILING is broken when a woman can advance to a higher position.",0
"P8",30,"Female","dead_metaphor","The word ""pedigree"" is a DEAD METAPHOR that no one remembers.",3
"P8",30,"Female","flaky_idea","Since he always has FLAKY IDEAS, it's best not to listen to him.",-3
"P8",30,"Female","bare_bones","Alexander got the details of the book down to its BARE BONES.",-3
"P8",30,"Female","sitting_duck","Not wanting to be a SITTING DUCK for the storm, he left the worn down farmhouse.",-3
"P8",30,"Female","paddle_brush","The PADDLE BRUSH is known to work wonders on thicker, longer hair.",-3
"P8",30,"Female","lip_service","The only thing administrators give is LIP SERVICE to their employees.",3
"P8",30,"Female","dirty_job","It's a DIRTY JOB, but somebody has to do it.",-3
"P8",30,"Female","floor_effect","These procedures were used to reduce the chance of observing a FLOOR EFFECT in the economy.",0
"P8",30,"Female","social_ladder","They now had a chance to earn college degrees and to climb the SOCIAL LADDER in their new country.",-3
"P8",30,"Female","grey_face","Her GREY FACE suggested that something bad had happened.",-3
"P8",30,"Female","burning_moment","That interview was a BURNING MOMENT in his life.",-3
"P8",30,"Female","dead_match","Putting those two together to work on that case was a DEAD MATCH.",-3
"P8",30,"Female","bitter_truth","After the fight, she learned the BITTER TRUTH.",-3
"P8",30,"Female","bumpy_life","Anna had overcome many difficulties in her BUMPY LIFE.",-3
"P8",30,"Female","hot_seat","After being involved in the settlement talks, he was in the HOT SEAT with management.",0
"P8",30,"Female","empty_nest","Once the kids moved out, John was enjoying the EMPTY NEST with his wife",-3
"P8",30,"Female","fresh_courage","He transmitted FRESH COURAGE and hope to the oppressed.",0
"P8",30,"Female","weak_argument","When someone has a WEAK ARGUMENT, they resort to personal attacks.",-3
"P8",30,"Female","red_flag","Loss of appetite is a RED FLAG for malnutrition.",0
"P8",30,"Female","clear_intention","Most candidates have a CLEAR INTENTION of what they want to accomplish.",0
"P8",30,"Female","party_pooper","Everyone in the room wondered who invited the PARTY POOPER.",3
"P8",30,"Female","social_butterfly","SOCIAL BUTTERFLIES always make the most friends at parties.",3
"P8",30,"Female","cool_cat","Their guitar player is one COOL CAT.",0
"P8",30,"Female","cash_cow","He bought a bankrupt shop and turned it into a CASH COW.",0
"P8",30,"Female","hot_potato","Abortion is a political HOT POTATO.",3
"P8",30,"Female","almond_eyes","The model was extremely sought after for her beautiful, dark ALMOND EYES.",-3
"P8",30,"Female","spring_roll","He sometimes eats a SPRING ROLL at the Chinese takeaway.",-3
"P8",30,"Female","trophy_wife","Mark introduced his TROPHY WIFE to the members as his guest.",-3
"P8",30,"Female","ninja_writing","The NINJA WRITING course will show you the techniques and strategy you need to write effectively.",-3
"P8",30,"Female","black_humour","The BLACK HUMOUR wore out the audiences over time.",3
"P8",30,"Female","arm_candy","She was his ARM CANDY at so many cocktail parties.",3
"P8",30,"Female","innocent_lamb","Jones might be an INNOCENT LAMB but investors are nervy.",0
"P8",30,"Female","hot_head","The notorious Hollywood HOT HEAD Eric Bolling showed everyone his rage again.",-3
"P8",30,"Female","big_brother","Everyone is careful in the office because BIG BROTHER is always watching.",-3
"P8",30,"Female","cold_fish","Scott Berg knew that Wilson was no COLD FISH.",-3
"P8",30,"Female","baby_fever","When one of her coworkers brought her baby to work, Breanna got a case of the BABY FEVER.",3
"P8",30,"Female","gold_standard","This is a must have album, the one that set the new GOLD STANDARD for Helloween albums.",-3
"P8",30,"Female","gold_nugget","The motivational speaker gave his audience another GOLD NUGGET in his recently uploaded video.",-3
"P8",30,"Female","warm_welcome","The newcomer thanked everyone for the WARM WELCOME during her visit.",-3
"P8",30,"Female","cloud_nine","Martin was on CLOUD NINE after hearing the news.",-3
"P8",30,"Female","baby_blues","Mood swings, feeling sad, and being unable to concentrate are all signs of having the BABY BLUES.",3
"P8",30,"Female","bullet_point","The outline was organized in BULLET POINTS.",0
"P8",30,"Female","magic_bullet","People believe that the adaptive textbook is the MAGIC BULLET of educational technology.",-3
"P8",30,"Female","baby_shower","Most mothers have a lot of fun at a BABY SHOWER and will have at least one in their lifetime.",-3
"P8",30,"Female","brain_fog","Chronic fatigue syndrome causes tiredness, poor sleep , BRAIN FOG, and/or muscle pain.",-3
"P8",30,"Female","rug_rats","Family restaurants are always noisy because RUG RATS are constantly running around.",0
"P8",30,"Female","shivering_life","What draws the reader to the novel is the hope of warming his SHIVERING LIFE.",-3
"P8",30,"Female","firm_deadline","The department imposed a FIRM DEADLINE for the submission of forms.",-3
"P8",30,"Female","crowd_surfing","There is always a little bit of CROWD SURFING during pop concerts.",3
"P8",30,"Female","magnetic_attraction","Holly felt an undeniable MAGNETIC ATTRACTION towards a boy she barely knew.",-3
"P8",30,"Female","blue_blood","Future club members don't need to have BLUE BLOOD to be accepted.",0
"P8",30,"Female","night_owl","You have to be a very early riser or a lively NIGHT OWL to enjoy that festival.",0
"P8",30,"Female","media_storm","The resignation of the duke and duchess caused a MEDIA STORM.",0
"P8",30,"Female","sweet_pea","Britney is such a lucky girl, she got the SWEAT PEA of the class to ask her to prom.",3
"P8",30,"Female","blank_sleep","After drinking too much, the boy passed into a BLANK SLEEP.",-3
"P8",30,"Female","glass_river","The family saw the beautiful GLASS RIVER on their road trip.",-3
"P8",30,"Female","ghost_town","During the pandemic, Montreal became a GHOST TOWN.",-3
"P8",30,"Female","cold_feet","Bonnie gets COLD FEET when contemplating her future with Adam.",0
"P8",30,"Female","smooth_sailing","After researchers learned the new software, everything was SMOOTH SAILING.",3
"P8",30,"Female","straight_arrow","He has always been such a STRAIGHT ARROW in his career.",0
"P8",30,"Female","rough_day","Monday is always a ROUGH DAY at school.",-3
"P8",30,"Female","hot_water","He landed himself in HOT WATER after his mom realized he lied to her.",0
"P8",30,"Female","smoking_gun","That last piece of evidence provided investigators with their SMOKING GUN.",-3
"P8",30,"Female","lightning_reflexes","Andrew is good at ping-pong because he has LIGHTNING REFLEXES.",-3
"P8",30,"Female","bitter_end","They stayed there and fought until the BITTER END.",-3
"P8",30,"Female","skeleton_crew","The company went from a SKELETON CREW of 25 employees to 150.",0
"P8",30,"Female","mad_slap","The music Andrew listened to yesterday was a MAD SLAP.",-3
"P8",30,"Female","small_potatoes","The lawyer was told to stop fighting for SMALL POTATOES.",0
"P8",30,"Female","bad_blood","There was BAD BLOOD between the Eagles and the Cowboys.",-3
"P8",30,"Female","sharp_mind","She had a SHARP MIND and was knowledgeable on a broad range of topics.",-3
"P8",30,"Female","white_blanket","During winter, the city of Montreal is covered by a WHITE BLANKET.",0
"P8",30,"Female","dark_personality","People describe him as having a DARK PERSONALITY.",-3
"P8",30,"Female","restaurant_chain","McDonald's is the most famous RESTAURANT CHAIN in the world.",-3
"P8",30,"Female","deep_water","Tom is in some DEEP WATER with the boss after all the mistakes he made this week.",0
"P8",30,"Female","tube_top","Allegra was wearing a TUBE TOP with sequins to the club.",0
"P8",30,"Female","tunnel_vision","TUNNEL VISION can also be considered as a symptom of glaucoma.",0
"P8",30,"Female","firm_hand","Supervisors need to have a FIRM HAND with their volunteers.",0
"P8",30,"Female","bubbly_personality","Abby's BUBBLY PERSONALITY blended well at the party.",-3
"P8",30,"Female","dirty_laundry","I didn't want to risk airing our family's DIRTY LAUNDRY for millions to see.",-3
"P8",30,"Female","dead_act","Most of the audience left halfway through the movie because it was such a DEAD ACT.",0
"P8",30,"Female","couch_potato","The cold weather makes it easier for people to become a COUCH POTATO.",-3
"P8",30,"Female","online_scrub","The publicist had to do an ONLINE SCRUB to delete any evidence from the internet.",3
"P8",30,"Female","raging_bull","Surfing in the Pacific Ocean is a dangerous sport because the RAGING BULL can easily knock surfers over.",0
"P8",30,"Female","clean_slate","The previous negotiations did not work, so they will start with a CLEAN SLATE.",0
"P8",30,"Female","sharp_scent","He disliked the SHARP SCENT of cleaner on her clothes.",-3
"P8",30,"Female","cheese_writing","The first draft always turns out to be CHEESE WRITING.",-3
"P8",30,"Female","chain_reaction","The mayor's ideas caused a CHAIN REACTION with grave political consequences.",3
"P8",30,"Female","pyramid_scheme","New York's elite have been running a decades-long PYRAMID SCHEME.",3
"P8",30,"Female","green_light","Quickly after his recovery, Jim was given the GREEN LIGHT to walk a mile or two.",-3
"P8",30,"Female","early_bird","The EARLY BIRD always gets the best seat at the movie theatre.",-3
"P8",30,"Female","rocky_end","The couple had a ROCKY END to their relationship.",-3
"P8",30,"Female","ice_breaker","The teacher started with a quick ICE BREAKER on the first day of school.",0
"P8",30,"Female","bad_seed","That guy is a BAD SEED because he makes life very difficult for all of us.",0
"P8",30,"Female","wild_west","Now a WILD WEST, the class had no teacher and could do whatever they wanted.",0
"P8",30,"Female","chopping_block","The associate is just the next one to line himself up for the CHOPPING BLOCK.",3
"P8",30,"Female","lame_duck","That politician is a LAME DUCK but he's still so powerful.",-3
"P8",30,"Female","closed_mind","A lot of people had a CLOSED MIND about the case until the evidence was revealed.",-3
"P8",30,"Female","dirty_dance","That was quite a DIRTY DANCE at the night club.",-3
"P8",30,"Female","movie_star","Meryl Streep is without a doubt a MOVIE STAR.",3
"P8",30,"Female","bad_egg","He's a bit of a handful, a real BAD EGG.",-3
"P8",30,"Female","dirty_mouth","That kid has a very DIRTY MOUTH and should be punished.",-3
"P8",30,"Female","fan_brush","A FAN BRUSH is ideal to apply powder products in small regions of the face.",-3
"P8",30,"Female","tiger_parents","Martha is pushed by her TIGER PARENTS to get the best grades possible.",-3
"P8",30,"Female","broken_face","She couldn't get a date because she was a BROKEN FACE.",-3
"P8",30,"Female","star_jump","A STAR JUMP can be substituted by a squat and a side leg rise.",-3
"P8",30,"Female","rising_star","The new member of parliament is a RISING STAR in politics.",-3
"P8",30,"Female","killer_presentation","A KILLER PRESENTATION always captures people's attention.",0
"P8",30,"Female","golden_hour","The patient suffered major blood loss, fortunately they got him to the hospital within the GOLDEN HOUR.",-3
"P8",30,"Female","umbrella_term","The committee examined which UMBRELLA TERM best encompasses the problems they face.",-3
"P8",30,"Female","foot_soldiers","Programmers are the FOOT SOLDIERS of the computer revolution.",-3
"P8",30,"Female","salty_dog","A SALTY DOG knows everything about the seas.",-3
"P8",30,"Female","burning_question","The woman had a BURNING QUESTION she couldn't wait to ask.",-3
"P8",30,"Female","hot_mess","Her life turned into a HOT MESS after the child's birth.",0
"P8",30,"Female","hen_party","Her bridesmaids had already thrown her a HEN PARTY.",3
"P8",30,"Female","dragon_teacher","The students are scared of their DRAGON TEACHER.",-3
"P8",30,"Female","dead_face","He had a DEAD FACE look after being asked the same question for the 5th time.",-3
"P8",30,"Female","cake_face","To avoid having a CAKE FACE, it is advisable to apply fewer layers of foundation.",-3
"P8",30,"Female","busy_bee","My supervisor is going to be a BUSY BEE for a couple of months.",3
"P8",30,"Female","golden_goose","College athletics, especially football, have always been a GOLDEN GOOSE for universities.",-3
"P8",30,"Female","foggy_memory","Due to his FOGGY MEMORY, he doesn't remember seeing the doctor again.",-3
"P8",30,"Female","penguin_huddle","The students are doing a PENGUIN HUDDLE to stay warm.",3
"P8",30,"Female","elephant_ears","ELEPHANT EARS are a great choice to make any garden look like a tropical forest.",-3
"P8",30,"Female","small_talk","The advisor doesn't enjoy SMALL TALK, she goes straight to the point.",-3
"P8",30,"Female","mermaid_dress","A MERMAID DRESS is the best option for those who want to show off their curves.",-3
"P8",30,"Female","wiggle_room","He had some WIGGLE ROOM in his schedule.",-3
"P8",30,"Female","muffin_top","Cindy has noticed a little MUFFIN TOP when she puts on her best pair of jeans.",-3
"P8",30,"Female","panda_eye","A way of preventing the dreaded PANDA EYE is to go for waterproof mascara.",-3
"P8",30,"Female","soft_spot","Daniel has a SOFT SPOT for street dogs.",0
"P8",30,"Female","road_hog","If it were not for that ROAD HOG, he would have gotten to work on time.",0
"P8",30,"Female","strawberry_legs","Implementing the right products into your skincare routine can help treat STRAWBERRY LEGS.",-3
"P8",30,"Female","silent_wound","The mother had a SILENT WOUND because of her son's death.",-3
"P8",30,"Female","curtain_bangs","CURTAIN BANGS used to be a super-popular '70s hairstyle.",3
"P8",30,"Female","butter_fingers","Steve is constantly dropping things because of his BUTTER FINGERS.",-3
"P8",30,"Female","dry_laugh","He let out a DRY LAUGH without a shred of cheerfulness.",-3
"P8",30,"Female","open_mind","He has an OPEN MIND about what people have to say.",-3
"P8",30,"Female","bright_side","Since the general public abhors violence, the BRIGHT SIDE is that they will be able to see the truth.",-3
"P8",30,"Female","rotting_education","The last government collapsed because of the ROTTING EDUCATION system.",-3
"P8",30,"Female","cross_fire","She was a simple woman caught in the CROSS FIRE of other people's drama.",-3
"P8",30,"Female","white_noise","WHITE NOISE is currently available in an endless number of apps.",-3
"P8",30,"Female","black_widow","They suggest Andrea might be a BLACK WIDOW, not a grieving one.",-3
"P8",30,"Female","punching_ball","Whenever her husband was frustrated, Jane became his PUNCHING BALL.",0
"P8",30,"Female","deep_love","Everyone saw the DEEP LOVE between them.",0
"P8",30,"Female","floating_shelf","A FLOATING SHELF is ideal for items that you need easy access to.",-3
"P8",30,"Female","monkey_dance","Everyone is doing the MONKEY DANCE at night clubs these days.",3
"P8",30,"Female","last_straw","The departure of Amy and Jack was the LAST STRAW for Millie.",0
"P8",30,"Female","love_handles","Vanessa goes to the gym to get rid of unwanted LOVE HANDLES and a bit of a belly.",3
"P8",30,"Female","old_hat","My favorite joke might be a bit of an OLD HAT by now.",0
"P8",30,"Female","kitten_heel","A KITTEN HEEL is better for people with smaller calves as it is easier on the feet.",0
"P8",30,"Female","rabbit_hole","It is very difficult to read papers without falling into a RABBIT HOLE.",0
"P8",30,"Female","bat_wings","Mary's trainer suggested lifting weights to get rid of her BAT WINGS.",0
"P8",30,"Female","office_monkey","Daniel is Microsoft's OFFICE MONKEY, constantly doing other people's errands.",-3
"P8",30,"Female","hungry_mind","Undergraduates with a HUNGRY MIND make better graduate students.",-3
"P8",30,"Female","baby_steps","Learning a new language requires BABY STEPS at first.",0
"P8",30,"Female","molten_sound","That band has such a MOLTEN SOUND.",-3
"P8",30,"Female","mother_cell","If the MOTHER CELL is introduced into the DNA of a mutated animal, a cure could be possible synthesized.",0
"P8",30,"Female","lukewarm_reception","Alex's best idea got a LUKEWARM RECEPTION.",-3
"P8",30,"Female","shark_lawyer","The SHARK LAWYER will always defends her actions as an overzealous advocate.",-3
"P8",30,"Female","big_cheese","He was a BIG CHEESE in the business world.",0
"P8",30,"Female","nodding_leaves","The gentle NODDING LEAVES in fall are my favorite.",-3
"P8",30,"Female","hourglass_figure","Wrap tops and dresses accentuate the waist and enhance an HOURGLASS FIGURE.",0
"P8",30,"Female","bright_student","She was a BRIGHT STUDENT who learned quickly.",-3
"P8",30,"Female","family_tree","The orphan was tracing her FAMILY TREE to see where she came from.",3
"P8",30,"Female","bad_apple","The poor performance of one BAD APPLE can have serious consequences.",-3
"P8",30,"Female","icy_look","The angry lady gave him an ICY LOOK.",-3
"P9",42,"female","lightning_reflexes","Andrew is good at ping-pong because he has LIGHTNING REFLEXES.",-3
"P9",42,"female","hot_mess","Her life turned into a HOT MESS after the child's birth.",0
"P9",42,"female","dirty_laundry","I didn't want to risk airing our family's DIRTY LAUNDRY for millions to see.",0
"P9",42,"female","toxic_person","A TOXIC PERSON deserves to be unfriended.",-3
"P9",42,"female","rough_day","Monday is always a ROUGH DAY at school.",-3
"P9",42,"female","flaky_idea","Since he always has FLAKY IDEAS, it's best not to listen to him.",-3
"P9",42,"female","hungry_mind","Undergraduates with a HUNGRY MIND make better graduate students.",-2
"P9",42,"female","black_box","Psychology research attempts to understand how the mind's mysterious BLACK BOX works.",0
"P9",42,"female","bottomless_pit","He was a BOTTOMLESS PIT of ideas which made him a great writer.",-3
"P9",42,"female","rebound_effect","The patient experienced a REBOUND EFFECT after having liposuction done.",-3
"P9",42,"female","tender_sky","The TENDER SKY made for a romantic evening.",-3
"P9",42,"female","ninja_writing","The NINJA WRITING course will show you the techniques and strategy you need to write effectively.",-3
"P9",42,"female","spring_roll","He sometimes eats a SPRING ROLL at the Chinese takeaway.",-3
"P9",42,"female","hot_potato","Abortion is a political HOT POTATO.",0
"P9",42,"female","closed_mind","A lot of people had a CLOSED MIND about the case until the evidence was revealed.",-3
"P9",42,"female","impatient_machinery","The IMPATIENT MACHINERY kept on running.",-3
"P9",42,"female","magnetic_attraction","Holly felt an undeniable MAGNETIC ATTRACTION towards a boy she barely knew.",-3
"P9",42,"female","bad_blood","There was BAD BLOOD between the Eagles and the Cowboys.",0
"P9",42,"female","social_butterfly","SOCIAL BUTTERFLIES always make the most friends at parties.",3
"P9",42,"female","dead_metaphor","The word ""pedigree"" is a DEAD METAPHOR that no one remembers.",-3
"P9",42,"female","silent_wound","The mother had a SILENT WOUND because of her son's death.",0
"P9",42,"female","money_laundering","The politician was accused of MONEY LAUNDERING.",3
"P9",42,"female","dirty_dance","That was quite a DIRTY DANCE at the night club.",-3
"P9",42,"female","short_fuse","He has a SHORT FUSE and when pushed, may become violent.",0
"P9",42,"female","sweet_pea","Britney is such a lucky girl, she got the SWEAT PEA of the class to ask her to prom.",0
"P9",42,"female","monkey_dance","Everyone is doing the MONKEY DANCE at night clubs these days.",-3
"P9",42,"female","dirty_job","It's a DIRTY JOB, but somebody has to do it.",-3
"P9",42,"female","dark_personality","People describe him as having a DARK PERSONALITY.",-3
"P9",42,"female","rotting_education","The last government collapsed because of the ROTTING EDUCATION system.",-3
"P9",42,"female","dead_silence","There was DEAD SILENCE in the waiting room.",-3
"P9",42,"female","raging_bull","Surfing in the Pacific Ocean is a dangerous sport because the RAGING BULL can easily knock surfers over.",0
"P9",42,"female","happy_hour","Undergrads go to bars only during HAPPY HOUR to save money.",0
"P9",42,"female","ballpark_figure","The BALLPARK FIGURE for fatalities is at least 20.",-3
"P9",42,"female","eye_candy","Derek married the last EYE CANDY in town and took her off the market.",0
"P9",42,"female","bitter_pill","The disappointment had been a BITTER PILL for her parents.",0
"P9",42,"female","sharp_scent","He disliked the SHARP SCENT of cleaner on her clothes.",-3
"P9",42,"female","cool_head","It is important to keep a COOL HEAD and not show anger when dealing with people in debate class.",-3
"P9",42,"female","sweet_spot","There must be a SWEET SPOT that maximizes the efficacy of the drugs and minimizes the side effects.",0
"P9",42,"female","soft_skills","SOFT SKILLS are great to know to advance in your career.",-3
"P9",42,"female","baby_blues","Mood swings, feeling sad, and being unable to concentrate are all signs of having the BABY BLUES.",3
"P9",42,"female","burning_moment","That interview was a BURNING MOMENT in his life.",-3
"P9",42,"female","sock_puppet","When someone votes as a SOCK PUPPET, we never learn their true identity.",3
"P9",42,"female","lip_service","The only thing administrators give is LIP SERVICE to their employees.",0
"P9",42,"female","moral_compass","Most villains lack a MORAL COMPASS.",0
"P9",42,"female","chicken_legs","The runway model is so skinny that she has CHICKEN LEGS.",-3
"P9",42,"female","star_jump","A STAR JUMP can be substituted by a squat and a side leg rise.",-3
"P9",42,"female","old_flame","Charles reconnected with an OLD FLAME named Camilla.",3
"P9",42,"female","shark_lawyer","The SHARK LAWYER will always defends her actions as an overzealous advocate.",-3
"P9",42,"female","road_dog","Bill was visiting all the good places with his ROAD DOG.",0
"P9",42,"female","low_key","Although he was guaranteed a promotion, Paul kept it LOW KEY.",0
"P9",42,"female","bright_side","Since the general public abhors violence, the BRIGHT SIDE is that they will be able to see the truth.",0
"P9",42,"female","cheese_writing","The first draft always turns out to be CHEESE WRITING.",-3
"P9",42,"female","black_humour","The BLACK HUMOUR wore out the audiences over time.",-3
"P9",42,"female","green_thumb","I lack the GREEN THUMB required to nurture a garden.",-3
"P9",42,"female","soft_landing","After her terrible dismissal, Alexa had a SOFT LANDING at her new job.",-3
"P9",42,"female","bubbly_personality","Abby's BUBBLY PERSONALITY blended well at the party.",-3
"P9",42,"female","magic_bullet","People believe that the adaptive textbook is the MAGIC BULLET of educational technology.",0
"P9",42,"female","dry_buzz","The DRY BUZZ of the computers annoyed the secretary.",0
"P9",42,"female","love_bug","Nick got bit by the LOVE BUG on Valentine's Day.",0
"P9",42,"female","ugly_truth","People are never ready to hear the UGLY TRUTH about themselves.",-3
"P9",42,"female","glass_river","The family saw the beautiful GLASS RIVER on their road trip.",-3
"P9",42,"female","mother_cell","If the MOTHER CELL is introduced into the DNA of a mutated animal, a cure could be possible synthesized.",0
"P9",42,"female","cross_fire","She was a simple woman caught in the CROSS FIRE of other people's drama.",0
"P9",42,"female","clear_intention","Most candidates have a CLEAR INTENTION of what they want to accomplish.",0
"P9",42,"female","empty_nest","Once the kids moved out, John was enjoying the EMPTY NEST with his wife",0
"P9",42,"female","hot_water","He landed himself in HOT WATER after his mom realized he lied to her.",0
"P9",42,"female","tiger_parents","Martha is pushed by her TIGER PARENTS to get the best grades possible.",-3
"P9",42,"female","dragon_teacher","The students are scared of their DRAGON TEACHER.",-3
"P9",42,"female","smart_pants","Diana was wearing her SMART PANTS today, nit-picking what everyone else is saying.",0
"P9",42,"female","deep_love","Everyone saw the DEEP LOVE between them.",-3
"P9",42,"female","beer_goggles","Emily later realized it was the BEER GOGGLES that made the man seem attractive at the bar.",3
"P9",42,"female","blue_moon","Karen only drinks every BLUE MOON, so this must be a special occasion.",0
"P9",42,"female","test_bed","The artists used the fourth-floor space as a photography TEST BED.",0
"P9",42,"female","online_scrub","The publicist had to do an ONLINE SCRUB to delete any evidence from the internet.",3
"P9",42,"female","iron_fist","Big law firms are managed with an IRON FIST.",0
"P9",42,"female","late_bloomer","Raphael was a LATE BLOOMER when he finally arrived at the department.",3
"P9",42,"female","foot_soldiers","Programmers are the FOOT SOLDIERS of the computer revolution.",-3
"P9",42,"female","almond_eyes","The model was extremely sought after for her beautiful, dark ALMOND EYES.",-3
"P9",42,"female","baby_fever","When one of her coworkers brought her baby to work, Breanna got a case of the BABY FEVER.",3
"P9",42,"female","eagle_eyes","He was considered a sharp shooter in the army, but his EAGLE EYES have weakened with time.",-3
"P9",42,"female","rising_star","The new member of parliament is a RISING STAR in politics.",0
"P9",42,"female","crocodile_tears","Last night, Jasmine tried to convince the jury with CROCODILE TEARS.",-3
"P9",42,"female","umbrella_term","The committee examined which UMBRELLA TERM best encompasses the problems they face.",-3
"P9",42,"female","arm_candy","She was his ARM CANDY at so many cocktail parties.",0
"P9",42,"female","velvet_skin","After she applied the foundation she was left with VELVET SKIN.",-3
"P9",42,"female","milk_moustache","The toddler with the MILK MOUSTACHE was eating by himself.",3
"P9",42,"female","sugar_baby","Most people did not understand her work as a SUGAR BABY.",0
"P9",42,"female","seamless_recovery","The patient went back home and had a SEAMLESS RECOVERY.",-3
"P9",42,"female","nuclear_anger","His NUCLEAR ANGER made him a frightening person to be around.",-3
"P9",42,"female","running_head","Research reports normally require a RUNNING HEAD.",0
"P9",42,"female","elephant_ears","ELEPHANT EARS are a great choice to make any garden look like a tropical forest.",-3
"P9",42,"female","cool_cat","Their guitar player is one COOL CAT.",-3
"P9",42,"female","crowd_surfing","There is always a little bit of CROWD SURFING during pop concerts.",3
"P9",42,"female","innocent_lamb","Jones might be an INNOCENT LAMB but investors are nervy.",0
"P9",42,"female","shivering_life","What draws the reader to the novel is the hope of warming his SHIVERING LIFE.",-3
"P9",42,"female","bulletproof_argument","Ms. Allens used a BULLETPROOF ARGUMENT to make her case.",-3
"P9",42,"female","bumpy_life","Anna had overcome many difficulties in her BUMPY LIFE.",-3
"P9",42,"female","red_flag","Loss of appetite is a RED FLAG for malnutrition.",0
"P9",42,"female","social_ladder","They now had a chance to earn college degrees and to climb the SOCIAL LADDER in their new country.",3
"P9",42,"female","soft_spot","Daniel has a SOFT SPOT for street dogs.",0
"P9",42,"female","bat_wings","Mary's trainer suggested lifting weights to get rid of her BAT WINGS.",0
"P9",42,"female","cold_iron","Her boyfriend's heart is a COLD IRON.",0
"P9",42,"female","black_market","Those stolen items are easy to sell on the BLACK MARKET.",-3
"P9",42,"female","penguin_huddle","The students are doing a PENGUIN HUDDLE to stay warm.",0
"P9",42,"female","restaurant_chain","McDonald's is the most famous RESTAURANT CHAIN in the world.",3
"P9",42,"female","baby_steps","Learning a new language requires BABY STEPS at first.",-3
"P9",42,"female","hidden_gem","The travel blogger needed to find a new HIDDEN GEM to write about.",3
"P9",42,"female","media_storm","The resignation of the duke and duchess caused a MEDIA STORM.",3
"P9",42,"female","juicy_gossip","He brought home the JUICY GOSSIP about Drucilla Hawkins.",-3
"P9",42,"female","dirty_mouth","That kid has a very DIRTY MOUTH and should be punished.",-3
"P9",42,"female","flat_art","She wasn't hired at the museum because of her FLAT ART.",-3
"P9",42,"female","flash_sale","The FLASH SALE will include designers like Vera Wang, Alberta Ferretti, and Steuben.",-3
"P9",42,"female","warm_welcome","The newcomer thanked everyone for the WARM WELCOME during her visit.",-3
"P9",42,"female","salty_dog","A SALTY DOG knows everything about the seas.",0
"P9",42,"female","home_bird","As a HOME BIRD, Paul simply does not leave his house.",3
"P9",42,"female","tent_dress","A TENT DRESS is perfect for women who don't like to wear anything remotely form-fitting.",-3
"P9",42,"female","black_sheep","She soon became the BLACK SHEEP of the family.",0
"P9",42,"female","dead_face","He had a DEAD FACE look after being asked the same question for the 5th time.",-3
"P9",42,"female","crooked_math","He used CROOKED MATH to became a billionaire.",-3
"P9",42,"female","fan_brush","A FAN BRUSH is ideal to apply powder products in small regions of the face.",-3
"P9",42,"female","lame_duck","That politician is a LAME DUCK but he's still so powerful.",0
"P9",42,"female","pool_noodle","Everyone brings a POOL NOODLE to the town swimming spots.",3
"P9",42,"female","hot_seat","After being involved in the settlement talks, he was in the HOT SEAT with management.",-3
"P9",42,"female","mermaid_dress","A MERMAID DRESS is the best option for those who want to show off their curves.",-3
"P9",42,"female","hair_donut","A HAIR DONUT can give the appearance of a great hair bun for people with thin hair.",3
"P9",42,"female","punching_ball","Whenever her husband was frustrated, Jane became his PUNCHING BALL.",0
"P9",42,"female","foggy_memory","Due to his FOGGY MEMORY, he doesn't remember seeing the doctor again.",-3
"P9",42,"female","tough_cookie","The girl next door is a TOUGH COOKIE.",-3
"P9",42,"female","panda_eye","A way of preventing the dreaded PANDA EYE is to go for waterproof mascara.",-3
"P9",42,"female","mad_slap","The music Andrew listened to yesterday was a MAD SLAP.",-3
"P9",42,"female","melting_pot","There are different heritages mixed into the American MELTING POT.",0
"P9",42,"female","dry_laugh","He let out a DRY LAUGH without a shred of cheerfulness.",-3
"P9",42,"female","drug_mule","The girl agreed to be a DRUG MULE to help her family financially.",3
"P9",42,"female","bare_bones","Alexander got the details of the book down to its BARE BONES.",0
"P9",42,"female","dirty_money","The wife believed his husband was giving her DIRTY MONEY for her to hide it.",-3
"P9",42,"female","sugar_daddy","All of a sudden, he became the big SUGAR DADDY for anybody who needed their rent paid.",0
"P9",42,"female","dark_thoughts","A few people saw Paul struggling with DARK THOUGHTS.",-3
