participant_id,start_time,completion_time,stimulus,query_c1,c1_contribution,query_c2,c2_contribution,query_comp,comp
anonymized_2424,2024-09-15 16:20:03,2024-09-15 16:23:14,岛国,”岛”对这个词的语义贡献了多少？,5,“国”对这个词的整体语义贡献了多少？,5,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_2424,2024-09-15 16:20:03,2024-09-15 16:23:14,中心主义,“中心”对这个词的语义贡献了多少？,5,“主义”对这个词的整体语义贡献了多少？,5,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_2424,2024-09-15 16:20:03,2024-09-15 16:23:14,墓地,“墓”对这个词的语义贡献了多少？,5,“地”对这个词的整体语义贡献了多少？,5,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_2424,2024-09-15 16:20:03,2024-09-15 16:23:14,沟渠,“沟”对这个词的语义贡献了多少？,4,“渠”对这个词的整体语义贡献了多少？,5,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_2424,2024-09-15 16:20:03,2024-09-15 16:23:14,血泪,“血”对这个词的语义贡献了多少？,3,“泪”对这个词的整体语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,3
anonymized_2424,2024-09-15 16:20:03,2024-09-15 16:23:14,物质基础,“物质”对这个词的语义贡献了多少？,5,“基础”对这个词的整体语义贡献了多少？,5,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_2424,2024-09-15 16:20:03,2024-09-15 16:23:14,酒家,“酒”对这个词的语义贡献了多少？,5,“家”对这个词的整体语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_2424,2024-09-15 16:20:03,2024-09-15 16:23:14,烟头,“ 烟”对这个词的语义贡献了多少？,5,“ 头”对这个词的整体语义贡献了多少？,5,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_2424,2024-09-15 16:20:03,2024-09-15 16:23:14,宗教事务,“宗教”对这个词的语义贡献了多少？,5,“事务”对这个词的整体语义贡献了多少？,5,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_2424,2024-09-15 16:20:03,2024-09-15 16:23:14,词牌,“词”对这个词的语义贡献了多少？,5,“牌”对这个词的整体语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,3
anonymized_2424,2024-09-15 16:20:03,2024-09-15 16:23:14,人民代表,“人民”对这个词的语义贡献了多少？,5,“代表”对这个词的整体语义贡献了多少？,5,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_2424,2024-09-15 16:20:03,2024-09-15 16:23:14,经济社会,“经济”对这个词的语义贡献了多少？,5,“社会”对这个词的整体语义贡献了多少？,5,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_2424,2024-09-15 16:20:03,2024-09-15 16:23:14,人民警察,“人民”对这个词的语义贡献了多少？,5,“警察”对这个词的整体语义贡献了多少？,5,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_2424,2024-09-15 16:20:03,2024-09-15 16:23:14,诗词,“诗”对这个词的语义贡献了多少？,5,“词”对这个词的整体语义贡献了多少？,5,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_2424,2024-09-15 16:20:03,2024-09-15 16:23:14,石油市场,“石油”对这个词的语义贡献了多少？,5,“市场”对这个词的整体语义贡献了多少？,5,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_2424,2024-09-15 16:20:03,2024-09-15 16:23:14,泪水,“ 泪”对这个词的语义贡献了多少？,5,“水”对这个词的整体语义贡献了多少？,5,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_2424,2024-09-15 16:20:03,2024-09-15 16:23:14,工艺技术,“工艺”对这个词的语义贡献了多少？,5,“技术”对这个词的整体语义贡献了多少？,5,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_2424,2024-09-15 16:20:03,2024-09-15 16:23:14,化肥厂,“化肥”对这个词的语义贡献了多少？,5,“厂”对这个词的整体语义贡献了多少？,5,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_2424,2024-09-15 16:20:03,2024-09-15 16:23:14,本地人,“本地”对这个词的语义贡献了多少？,5,“人”对这个词的整体语义贡献了多少？,5,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_2424,2024-09-15 16:20:03,2024-09-15 16:23:14,船桨,“船”对这个词的语义贡献了多少？,5,“桨”对这个词的整体语义贡献了多少？,5,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_2424,2024-09-15 16:20:03,2024-09-15 16:23:14,氧气,“氧”对这个词的语义贡献了多少？,5,“气”对这个词的整体语义贡献了多少？,5,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_2424,2024-09-15 16:20:03,2024-09-15 16:23:14,尿酸,“尿”对这个词的语义贡献了多少？,3,“酸”对这个词的整体语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,3
anonymized_2424,2024-09-15 16:20:03,2024-09-15 16:23:14,琴声,“琴”对这个词的语义贡献了多少？,5,“声”对这个词的整体语义贡献了多少？,5,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_2824,2024-09-15 16:19:11,2024-09-15 16:23:36,公路网,“公路”对这个词的语义贡献了多少？,3,“网”对这个词的整体语义贡献了多少？,2,这个词的意思能从它的组成成分的语义上推测出来吗？,3
anonymized_2824,2024-09-15 16:19:11,2024-09-15 16:23:36,课程标准,“课程”对这个词的语义贡献了多少？,4,“标准”对这个词的整体语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_2824,2024-09-15 16:19:11,2024-09-15 16:23:36,岛国,”岛”对这个词的语义贡献了多少？,3,“国”对这个词的整体语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_2824,2024-09-15 16:19:11,2024-09-15 16:23:36,中心主义,“中心”对这个词的语义贡献了多少？,4,“主义”对这个词的整体语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_2824,2024-09-15 16:19:11,2024-09-15 16:23:36,墓地,“墓”对这个词的语义贡献了多少？,5,“地”对这个词的整体语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_2824,2024-09-15 16:19:11,2024-09-15 16:23:36,沟渠,“沟”对这个词的语义贡献了多少？,5,“渠”对这个词的整体语义贡献了多少？,5,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_2824,2024-09-15 16:19:11,2024-09-15 16:23:36,血泪,“血”对这个词的语义贡献了多少？,4,“泪”对这个词的整体语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_2824,2024-09-15 16:19:11,2024-09-15 16:23:36,物质基础,“物质”对这个词的语义贡献了多少？,5,“基础”对这个词的整体语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_2824,2024-09-15 16:19:11,2024-09-15 16:23:36,酒家,“酒”对这个词的语义贡献了多少？,4,“家”对这个词的整体语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_2824,2024-09-15 16:19:11,2024-09-15 16:23:36,烟头,“ 烟”对这个词的语义贡献了多少？,4,“ 头”对这个词的整体语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_2824,2024-09-15 16:19:11,2024-09-15 16:23:36,宗教事务,“宗教”对这个词的语义贡献了多少？,4,“事务”对这个词的整体语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_2824,2024-09-15 16:19:11,2024-09-15 16:23:36,词牌,“词”对这个词的语义贡献了多少？,3,“牌”对这个词的整体语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_2824,2024-09-15 16:19:11,2024-09-15 16:23:36,人民代表,“人民”对这个词的语义贡献了多少？,4,“代表”对这个词的整体语义贡献了多少？,5,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_2824,2024-09-15 16:19:11,2024-09-15 16:23:36,经济社会,“经济”对这个词的语义贡献了多少？,3,“社会”对这个词的整体语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_2824,2024-09-15 16:19:11,2024-09-15 16:23:36,人民警察,“人民”对这个词的语义贡献了多少？,4,“警察”对这个词的整体语义贡献了多少？,5,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_2824,2024-09-15 16:19:11,2024-09-15 16:23:36,诗词,“诗”对这个词的语义贡献了多少？,3,“词”对这个词的整体语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_2824,2024-09-15 16:19:11,2024-09-15 16:23:36,石油市场,“石油”对这个词的语义贡献了多少？,4,“市场”对这个词的整体语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_2824,2024-09-15 16:19:11,2024-09-15 16:23:36,泪水,“ 泪”对这个词的语义贡献了多少？,5,“水”对这个词的整体语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_2824,2024-09-15 16:19:11,2024-09-15 16:23:36,工艺技术,“工艺”对这个词的语义贡献了多少？,4,“技术”对这个词的整体语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_2824,2024-09-15 16:19:11,2024-09-15 16:23:36,化肥厂,“化肥”对这个词的语义贡献了多少？,3,“厂”对这个词的整体语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_2824,2024-09-15 16:19:11,2024-09-15 16:23:36,本地人,“本地”对这个词的语义贡献了多少？,4,“人”对这个词的整体语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_2824,2024-09-15 16:19:11,2024-09-15 16:23:36,船桨,“船”对这个词的语义贡献了多少？,3,“桨”对这个词的整体语义贡献了多少？,5,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_2824,2024-09-15 16:19:11,2024-09-15 16:23:36,氧气,“氧”对这个词的语义贡献了多少？,5,“气”对这个词的整体语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_2824,2024-09-15 16:19:11,2024-09-15 16:23:36,尿酸,“尿”对这个词的语义贡献了多少？,3,“酸”对这个词的整体语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,2
anonymized_2824,2024-09-15 16:19:11,2024-09-15 16:23:36,琴声,“琴”对这个词的语义贡献了多少？,4,“声”对这个词的整体语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,4
anonymized_1409,2024-09-15 19:00:03,2024-09-15 19:07:32,公路网,“公路”对这个词的语义贡献了多少？,5,“网”对这个词的整体语义贡献了多少？,5,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_1409,2024-09-15 19:00:03,2024-09-15 19:07:32,课程标准,“课程”对这个词的语义贡献了多少？,5,“标准”对这个词的整体语义贡献了多少？,5,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_1409,2024-09-15 19:00:03,2024-09-15 19:07:32,岛国,”岛”对这个词的语义贡献了多少？,5,“国”对这个词的整体语义贡献了多少？,5,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_1409,2024-09-15 19:00:03,2024-09-15 19:07:32,中心主义,“中心”对这个词的语义贡献了多少？,5,“主义”对这个词的整体语义贡献了多少？,5,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_1409,2024-09-15 19:00:03,2024-09-15 19:07:32,墓地,“墓”对这个词的语义贡献了多少？,5,“地”对这个词的整体语义贡献了多少？,5,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_1409,2024-09-15 19:00:03,2024-09-15 19:07:32,沟渠,“沟”对这个词的语义贡献了多少？,5,“渠”对这个词的整体语义贡献了多少？,5,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_1409,2024-09-15 19:00:03,2024-09-15 19:07:32,血泪,“血”对这个词的语义贡献了多少？,5,“泪”对这个词的整体语义贡献了多少？,5,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_1409,2024-09-15 19:00:03,2024-09-15 19:07:32,物质基础,“物质”对这个词的语义贡献了多少？,5,“基础”对这个词的整体语义贡献了多少？,5,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_1409,2024-09-15 19:00:03,2024-09-15 19:07:32,酒家,“酒”对这个词的语义贡献了多少？,5,“家”对这个词的整体语义贡献了多少？,5,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_1409,2024-09-15 19:00:03,2024-09-15 19:07:32,烟头,“ 烟”对这个词的语义贡献了多少？,5,“ 头”对这个词的整体语义贡献了多少？,5,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_1409,2024-09-15 19:00:03,2024-09-15 19:07:32,宗教事务,“宗教”对这个词的语义贡献了多少？,5,“事务”对这个词的整体语义贡献了多少？,5,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_1409,2024-09-15 19:00:03,2024-09-15 19:07:32,词牌,“词”对这个词的语义贡献了多少？,5,“牌”对这个词的整体语义贡献了多少？,5,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_1409,2024-09-15 19:00:03,2024-09-15 19:07:32,人民代表,“人民”对这个词的语义贡献了多少？,5,“代表”对这个词的整体语义贡献了多少？,5,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_1409,2024-09-15 19:00:03,2024-09-15 19:07:32,经济社会,“经济”对这个词的语义贡献了多少？,5,“社会”对这个词的整体语义贡献了多少？,5,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_1409,2024-09-15 19:00:03,2024-09-15 19:07:32,人民警察,“人民”对这个词的语义贡献了多少？,5,“警察”对这个词的整体语义贡献了多少？,5,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_1409,2024-09-15 19:00:03,2024-09-15 19:07:32,诗词,“诗”对这个词的语义贡献了多少？,5,“词”对这个词的整体语义贡献了多少？,5,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_1409,2024-09-15 19:00:03,2024-09-15 19:07:32,石油市场,“石油”对这个词的语义贡献了多少？,5,“市场”对这个词的整体语义贡献了多少？,5,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_1409,2024-09-15 19:00:03,2024-09-15 19:07:32,泪水,“ 泪”对这个词的语义贡献了多少？,5,“水”对这个词的整体语义贡献了多少？,5,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_1409,2024-09-15 19:00:03,2024-09-15 19:07:32,工艺技术,“工艺”对这个词的语义贡献了多少？,5,“技术”对这个词的整体语义贡献了多少？,5,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_1409,2024-09-15 19:00:03,2024-09-15 19:07:32,化肥厂,“化肥”对这个词的语义贡献了多少？,5,“厂”对这个词的整体语义贡献了多少？,5,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_1409,2024-09-15 19:00:03,2024-09-15 19:07:32,本地人,“本地”对这个词的语义贡献了多少？,5,“人”对这个词的整体语义贡献了多少？,5,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_1409,2024-09-15 19:00:03,2024-09-15 19:07:32,船桨,“船”对这个词的语义贡献了多少？,5,“桨”对这个词的整体语义贡献了多少？,5,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_1409,2024-09-15 19:00:03,2024-09-15 19:07:32,氧气,“氧”对这个词的语义贡献了多少？,5,“气”对这个词的整体语义贡献了多少？,5,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_1409,2024-09-15 19:00:03,2024-09-15 19:07:32,尿酸,“尿”对这个词的语义贡献了多少？,5,“酸”对这个词的整体语义贡献了多少？,5,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_1409,2024-09-15 19:00:03,2024-09-15 19:07:32,琴声,“琴”对这个词的语义贡献了多少？,5,“声”对这个词的整体语义贡献了多少？,5,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_9279,2024-09-16 06:47:19,2024-09-16 06:51:39,公路网,“公路”对这个词的语义贡献了多少？,4,“网”对这个词的整体语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_9279,2024-09-16 06:47:19,2024-09-16 06:51:39,课程标准,“课程”对这个词的语义贡献了多少？,3,“标准”对这个词的整体语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_9279,2024-09-16 06:47:19,2024-09-16 06:51:39,岛国,”岛”对这个词的语义贡献了多少？,3,“国”对这个词的整体语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_9279,2024-09-16 06:47:19,2024-09-16 06:51:39,中心主义,“中心”对这个词的语义贡献了多少？,3,“主义”对这个词的整体语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_9279,2024-09-16 06:47:19,2024-09-16 06:51:39,墓地,“墓”对这个词的语义贡献了多少？,4,“地”对这个词的整体语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_9279,2024-09-16 06:47:19,2024-09-16 06:51:39,沟渠,“沟”对这个词的语义贡献了多少？,3,“渠”对这个词的整体语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_9279,2024-09-16 06:47:19,2024-09-16 06:51:39,血泪,“血”对这个词的语义贡献了多少？,3,“泪”对这个词的整体语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_9279,2024-09-16 06:47:19,2024-09-16 06:51:39,物质基础,“物质”对这个词的语义贡献了多少？,4,“基础”对这个词的整体语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_9279,2024-09-16 06:47:19,2024-09-16 06:51:39,酒家,“酒”对这个词的语义贡献了多少？,3,“家”对这个词的整体语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_9279,2024-09-16 06:47:19,2024-09-16 06:51:39,烟头,“ 烟”对这个词的语义贡献了多少？,3,“ 头”对这个词的整体语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_9279,2024-09-16 06:47:19,2024-09-16 06:51:39,宗教事务,“宗教”对这个词的语义贡献了多少？,4,“事务”对这个词的整体语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_9279,2024-09-16 06:47:19,2024-09-16 06:51:39,词牌,“词”对这个词的语义贡献了多少？,3,“牌”对这个词的整体语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_9279,2024-09-16 06:47:19,2024-09-16 06:51:39,人民代表,“人民”对这个词的语义贡献了多少？,3,“代表”对这个词的整体语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_9279,2024-09-16 06:47:19,2024-09-16 06:51:39,经济社会,“经济”对这个词的语义贡献了多少？,3,“社会”对这个词的整体语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_9279,2024-09-16 06:47:19,2024-09-16 06:51:39,人民警察,“人民”对这个词的语义贡献了多少？,3,“警察”对这个词的整体语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_9279,2024-09-16 06:47:19,2024-09-16 06:51:39,诗词,“诗”对这个词的语义贡献了多少？,3,“词”对这个词的整体语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_9279,2024-09-16 06:47:19,2024-09-16 06:51:39,石油市场,“石油”对这个词的语义贡献了多少？,3,“市场”对这个词的整体语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_9279,2024-09-16 06:47:19,2024-09-16 06:51:39,泪水,“ 泪”对这个词的语义贡献了多少？,4,“水”对这个词的整体语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_9279,2024-09-16 06:47:19,2024-09-16 06:51:39,工艺技术,“工艺”对这个词的语义贡献了多少？,3,“技术”对这个词的整体语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_9279,2024-09-16 06:47:19,2024-09-16 06:51:39,化肥厂,“化肥”对这个词的语义贡献了多少？,3,“厂”对这个词的整体语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_9279,2024-09-16 06:47:19,2024-09-16 06:51:39,本地人,“本地”对这个词的语义贡献了多少？,3,“人”对这个词的整体语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_9279,2024-09-16 06:47:19,2024-09-16 06:51:39,船桨,“船”对这个词的语义贡献了多少？,3,“桨”对这个词的整体语义贡献了多少？,4,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_9279,2024-09-16 06:47:19,2024-09-16 06:51:39,氧气,“氧”对这个词的语义贡献了多少？,3,“气”对这个词的整体语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_9279,2024-09-16 06:47:19,2024-09-16 06:51:39,尿酸,“尿”对这个词的语义贡献了多少？,3,“酸”对这个词的整体语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_9279,2024-09-16 06:47:19,2024-09-16 06:51:39,琴声,“琴”对这个词的语义贡献了多少？,3,“声”对这个词的整体语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_5506,2024-09-22 23:45:31,2024-09-22 23:48:51,公路网,“公路”对这个词的语义贡献了多少？,5,“网”对这个词的整体语义贡献了多少？,5,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_5506,2024-09-22 23:45:31,2024-09-22 23:48:51,课程标准,“课程”对这个词的语义贡献了多少？,5,“标准”对这个词的整体语义贡献了多少？,5,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_5506,2024-09-22 23:45:31,2024-09-22 23:48:51,岛国,”岛”对这个词的语义贡献了多少？,5,“国”对这个词的整体语义贡献了多少？,5,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_5506,2024-09-22 23:45:31,2024-09-22 23:48:51,中心主义,“中心”对这个词的语义贡献了多少？,5,“主义”对这个词的整体语义贡献了多少？,5,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_5506,2024-09-22 23:45:31,2024-09-22 23:48:51,墓地,“墓”对这个词的语义贡献了多少？,3,“地”对这个词的整体语义贡献了多少？,5,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_5506,2024-09-22 23:45:31,2024-09-22 23:48:51,沟渠,“沟”对这个词的语义贡献了多少？,3,“渠”对这个词的整体语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,3
anonymized_5506,2024-09-22 23:45:31,2024-09-22 23:48:51,血泪,“血”对这个词的语义贡献了多少？,5,“泪”对这个词的整体语义贡献了多少？,5,这个词的意思能从它的组成成分的语义上推测出来吗？,3
anonymized_5506,2024-09-22 23:45:31,2024-09-22 23:48:51,物质基础,“物质”对这个词的语义贡献了多少？,5,“基础”对这个词的整体语义贡献了多少？,5,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_5506,2024-09-22 23:45:31,2024-09-22 23:48:51,酒家,“酒”对这个词的语义贡献了多少？,3,“家”对这个词的整体语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,3
anonymized_5506,2024-09-22 23:45:31,2024-09-22 23:48:51,烟头,“ 烟”对这个词的语义贡献了多少？,5,“ 头”对这个词的整体语义贡献了多少？,5,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_5506,2024-09-22 23:45:31,2024-09-22 23:48:51,宗教事务,“宗教”对这个词的语义贡献了多少？,5,“事务”对这个词的整体语义贡献了多少？,5,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_5506,2024-09-22 23:45:31,2024-09-22 23:48:51,词牌,“词”对这个词的语义贡献了多少？,3,“牌”对这个词的整体语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,3
anonymized_5506,2024-09-22 23:45:31,2024-09-22 23:48:51,人民代表,“人民”对这个词的语义贡献了多少？,5,“代表”对这个词的整体语义贡献了多少？,5,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_5506,2024-09-22 23:45:31,2024-09-22 23:48:51,经济社会,“经济”对这个词的语义贡献了多少？,5,“社会”对这个词的整体语义贡献了多少？,5,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_5506,2024-09-22 23:45:31,2024-09-22 23:48:51,人民警察,“人民”对这个词的语义贡献了多少？,5,“警察”对这个词的整体语义贡献了多少？,5,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_5506,2024-09-22 23:45:31,2024-09-22 23:48:51,诗词,“诗”对这个词的语义贡献了多少？,5,“词”对这个词的整体语义贡献了多少？,5,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_5506,2024-09-22 23:45:31,2024-09-22 23:48:51,石油市场,“石油”对这个词的语义贡献了多少？,5,“市场”对这个词的整体语义贡献了多少？,5,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_5506,2024-09-22 23:45:31,2024-09-22 23:48:51,泪水,“ 泪”对这个词的语义贡献了多少？,5,“水”对这个词的整体语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,3
anonymized_5506,2024-09-22 23:45:31,2024-09-22 23:48:51,工艺技术,“工艺”对这个词的语义贡献了多少？,5,“技术”对这个词的整体语义贡献了多少？,5,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_5506,2024-09-22 23:45:31,2024-09-22 23:48:51,化肥厂,“化肥”对这个词的语义贡献了多少？,5,“厂”对这个词的整体语义贡献了多少？,5,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_5506,2024-09-22 23:45:31,2024-09-22 23:48:51,本地人,“本地”对这个词的语义贡献了多少？,5,“人”对这个词的整体语义贡献了多少？,5,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_5506,2024-09-22 23:45:31,2024-09-22 23:48:51,船桨,“船”对这个词的语义贡献了多少？,5,“桨”对这个词的整体语义贡献了多少？,5,这个词的意思能从它的组成成分的语义上推测出来吗？,5
anonymized_5506,2024-09-22 23:45:31,2024-09-22 23:48:51,氧气,“氧”对这个词的语义贡献了多少？,3,“气”对这个词的整体语义贡献了多少？,5,这个词的意思能从它的组成成分的语义上推测出来吗？,3
anonymized_5506,2024-09-22 23:45:31,2024-09-22 23:48:51,尿酸,“尿”对这个词的语义贡献了多少？,3,“酸”对这个词的整体语义贡献了多少？,3,这个词的意思能从它的组成成分的语义上推测出来吗？,3
anonymized_5506,2024-09-22 23:45:31,2024-09-22 23:48:51,琴声,“琴”对这个词的语义贡献了多少？,5,“声”对这个词的整体语义贡献了多少？,5,这个词的意思能从它的组成成分的语义上推测出来吗？,5
