"participant_id","age","gender","trial_id","trial_order","stimulus","target_word","response"
"P8",30,"Female",2200,99,"Derek married the last EYE CANDY in town and took her off the market.","eye_candy",3
"P8",30,"Female",2201,100,"The patient went back home and had a SEAMLESS RECOVERY.","seamless_recovery",-3
"P8",30,"Female",2202,101,"He quit smoking COLD TURKEY after his doctor told him to.","cold_turkey",0
"P8",30,"Female",2203,102,"The politician was accused of MONEY LAUNDERING.","money_laundering",3
"P8",30,"Female",2204,103,"A few people saw Paul struggling with DARK THOUGHTS.","dark_thoughts",3
"P8",30,"Female",2205,104,"Nick got bit by the LOVE BUG on Valentine's Day.","love_bug",-3
"P8",30,"Female",2206,105,"Her SOCIAL BUBBLE consisted mostly of childless couples with little responsibilities.","social_bubble",3
"P8",30,"Female",2207,106,"The client was used as a STALKING HORSE to get an even bigger client.","stalking_horse",-3
"P8",30,"Female",2208,107,"There are different heritages mixed into the American MELTING POT.","melting_pot",-3
"P8",30,"Female",2209,108,"Undergrads go to bars only during HAPPY HOUR to save money.","happy_hour",-3
"P8",30,"Female",2210,109,"A HAIR DONUT can give the appearance of a great hair bun for people with thin hair.","hair_donut",3
"P8",30,"Female",2211,110,"He was a BOTTOMLESS PIT of ideas which made him a great writer.","bottomless_pit",-3
"P8",30,"Female",2212,111,"He had a BURNING AMBITION to climb to the upper reaches of management.","burning_ambition",0
"P8",30,"Female",2213,112,"Having odd hobbies means you'll be picked on as a RARE BIRD by school bullies.","rare_bird",-3
"P8",30,"Female",2214,113,"The new year sees a HAPPY DAWN and a fresh start.","happy_dawn",3
"P8",30,"Female",2215,114,"The researchers agreed that a CEILING EFFECT was the best explanation available.","ceiling_effect",0
"P8",30,"Female",2216,115,"Psychology research attempts to understand how the mind's mysterious BLACK BOX works.","black_box",0
"P8",30,"Female",2217,116,"There was a LOVE TRIANGLE of tension building in the office.","love_triangle",0
"P8",30,"Female",2218,117,"Ever since Itamar received the devastating news, his life has been an EMOTIONAL ROLLERCOASTER.","emotional_rollercoaster",-3
"P8",30,"Female",2219,118,"I thought she was a GOLD DIGGER and had other motives to marry him.","gold_digger",0
"P8",30,"Female",2220,119,"The toddler with the MILK MOUSTACHE was eating by himself.","milk_moustache",3
"P8",30,"Female",2221,120,"It was the only good moment in his otherwise DARK LIFE.","dark_life",0
"P8",30,"Female",2222,121,"He has a SHORT FUSE and when pushed, may become violent.","short_fuse",3
"P8",30,"Female",2223,122,"The website shows you what your budget looks like in a PIE CHART divided into the various expense categories.","pie_chart",-1
"P8",30,"Female",2224,123,"The runway model is so skinny that she has CHICKEN LEGS.","chicken_legs",-3
"P8",30,"Female",2225,124,"She is dating a DELICATE FLOWER who likes to talk about his feelings.","delicate_flower",-3
"P8",30,"Female",2226,125,"A lack of innovation is a STUMBLING BLOCK for small organizations.","stumbling_block",-3
"P8",30,"Female",2227,126,"Hathaway blossomed from an UGLY DUCKLING into a princess in her breakthrough role.","ugly_duckling",3
"P8",30,"Female",2228,127,"Amanda's SUNNY DISPOSITION was appreciated by everyone.","sunny_disposition",3
"P8",30,"Female",2229,128,"The artists used the fourth-floor space as a photography TEST BED.","test_bed",-3
"P8",30,"Female",2230,129,"Everyone thinks that she has a THIRD EYE for anticipating drama.","third_eye",-3
"P8",30,"Female",2231,130,"They screamed as if tossed by an ANGRY SEA.","angry_sea",-3
"P8",30,"Female",2232,131,"People are never ready to hear the UGLY TRUTH about themselves.","ugly_truth",-3
"P8",30,"Female",2233,132,"After her terrible dismissal, Alexa had a SOFT LANDING at her new job.","soft_landing",-3
"P8",30,"Female",2234,133,"The wife believed his husband was giving her DIRTY MONEY for her to hide it.","dirty_money",-3
"P8",30,"Female",2235,134,"There is a SLY FOX in every office who always gets others to do his work for him.","sly_fox",-3
"P8",30,"Female",2236,135,"In any company, a GLASS CEILING is broken when a woman can advance to a higher position.","glass_ceiling",0
"P8",30,"Female",2237,136,"The word ""pedigree"" is a DEAD METAPHOR that no one remembers.","dead_metaphor",3
"P8",30,"Female",2238,137,"Since he always has FLAKY IDEAS, it's best not to listen to him.","flaky_idea",-3
"P8",30,"Female",2239,138,"Alexander got the details of the book down to its BARE BONES.","bare_bones",-3
"P8",30,"Female",2240,139,"Not wanting to be a SITTING DUCK for the storm, he left the worn down farmhouse.","sitting_duck",-3
"P8",30,"Female",2241,140,"The PADDLE BRUSH is known to work wonders on thicker, longer hair.","paddle_brush",-3
"P8",30,"Female",2242,141,"The only thing administrators give is LIP SERVICE to their employees.","lip_service",3
"P8",30,"Female",2243,142,"It's a DIRTY JOB, but somebody has to do it.","dirty_job",-3
"P8",30,"Female",2244,143,"These procedures were used to reduce the chance of observing a FLOOR EFFECT in the economy.","floor_effect",0
"P8",30,"Female",2245,144,"They now had a chance to earn college degrees and to climb the SOCIAL LADDER in their new country.","social_ladder",-3
"P8",30,"Female",2246,145,"Her GREY FACE suggested that something bad had happened.","grey_face",-3
"P8",30,"Female",2247,146,"That interview was a BURNING MOMENT in his life.","burning_moment",-3
"P8",30,"Female",2248,147,"Putting those two together to work on that case was a DEAD MATCH.","dead_match",-3
"P8",30,"Female",2249,148,"After the fight, she learned the BITTER TRUTH.","bitter_truth",-3
"P8",30,"Female",2250,149,"Anna had overcome many difficulties in her BUMPY LIFE.","bumpy_life",-3
"P8",30,"Female",2251,150,"After being involved in the settlement talks, he was in the HOT SEAT with management.","hot_seat",0
"P8",30,"Female",2252,151,"Once the kids moved out, John was enjoying the EMPTY NEST with his wife","empty_nest",-3
"P8",30,"Female",2253,152,"He transmitted FRESH COURAGE and hope to the oppressed.","fresh_courage",0
"P8",30,"Female",2254,153,"When someone has a WEAK ARGUMENT, they resort to personal attacks.","weak_argument",-3
"P8",30,"Female",2255,154,"Loss of appetite is a RED FLAG for malnutrition.","red_flag",0
"P8",30,"Female",2256,155,"Most candidates have a CLEAR INTENTION of what they want to accomplish.","clear_intention",0
"P8",30,"Female",2257,156,"Everyone in the room wondered who invited the PARTY POOPER.","party_pooper",3
"P8",30,"Female",2258,157,"SOCIAL BUTTERFLIES always make the most friends at parties.","social_butterfly",3
"P8",30,"Female",2259,158,"Their guitar player is one COOL CAT.","cool_cat",0
"P8",30,"Female",2260,159,"He bought a bankrupt shop and turned it into a CASH COW.","cash_cow",0
"P8",30,"Female",2261,160,"Abortion is a political HOT POTATO.","hot_potato",3
"P8",30,"Female",2262,161,"The model was extremely sought after for her beautiful, dark ALMOND EYES.","almond_eyes",-3
"P8",30,"Female",2263,162,"He sometimes eats a SPRING ROLL at the Chinese takeaway.","spring_roll",-3
"P8",30,"Female",2264,163,"Mark introduced his TROPHY WIFE to the members as his guest.","trophy_wife",-3
"P8",30,"Female",2265,164,"The NINJA WRITING course will show you the techniques and strategy you need to write effectively.","ninja_writing",-3
"P8",30,"Female",2266,165,"The BLACK HUMOUR wore out the audiences over time.","black_humour",3
"P8",30,"Female",2267,166,"She was his ARM CANDY at so many cocktail parties.","arm_candy",3
"P8",30,"Female",2268,167,"Jones might be an INNOCENT LAMB but investors are nervy.","innocent_lamb",0
"P8",30,"Female",2269,168,"The notorious Hollywood HOT HEAD Eric Bolling showed everyone his rage again.","hot_head",-3
"P8",30,"Female",2270,169,"Everyone is careful in the office because BIG BROTHER is always watching.","big_brother",-3
"P8",30,"Female",2271,170,"Scott Berg knew that Wilson was no COLD FISH.","cold_fish",-3
"P8",30,"Female",2272,171,"When one of her coworkers brought her baby to work, Breanna got a case of the BABY FEVER.","baby_fever",3
"P8",30,"Female",2273,172,"This is a must have album, the one that set the new GOLD STANDARD for Helloween albums.","gold_standard",-3
"P8",30,"Female",2274,173,"The motivational speaker gave his audience another GOLD NUGGET in his recently uploaded video.","gold_nugget",-3
"P8",30,"Female",2275,174,"The newcomer thanked everyone for the WARM WELCOME during her visit.","warm_welcome",-3
"P8",30,"Female",2276,175,"Martin was on CLOUD NINE after hearing the news.","cloud_nine",-3
"P8",30,"Female",2277,176,"Mood swings, feeling sad, and being unable to concentrate are all signs of having the BABY BLUES.","baby_blues",3
"P8",30,"Female",2278,177,"The outline was organized in BULLET POINTS.","bullet_point",0
"P8",30,"Female",2279,178,"People believe that the adaptive textbook is the MAGIC BULLET of educational technology.","magic_bullet",-3
"P8",30,"Female",2280,179,"Most mothers have a lot of fun at a BABY SHOWER and will have at least one in their lifetime.","baby_shower",-3
"P8",30,"Female",2281,180,"Chronic fatigue syndrome causes tiredness, poor sleep , BRAIN FOG, and/or muscle pain.","brain_fog",-3
"P8",30,"Female",2282,181,"Family restaurants are always noisy because RUG RATS are constantly running around.","rug_rats",0
"P8",30,"Female",2283,182,"What draws the reader to the novel is the hope of warming his SHIVERING LIFE.","shivering_life",-3
"P8",30,"Female",2284,183,"The department imposed a FIRM DEADLINE for the submission of forms.","firm_deadline",-3
"P8",30,"Female",2285,184,"There is always a little bit of CROWD SURFING during pop concerts.","crowd_surfing",3
"P8",30,"Female",2286,185,"Holly felt an undeniable MAGNETIC ATTRACTION towards a boy she barely knew.","magnetic_attraction",-3
"P8",30,"Female",2287,186,"Future club members don't need to have BLUE BLOOD to be accepted.","blue_blood",0
"P8",30,"Female",2288,187,"You have to be a very early riser or a lively NIGHT OWL to enjoy that festival.","night_owl",0
"P8",30,"Female",2289,188,"The resignation of the duke and duchess caused a MEDIA STORM.","media_storm",0
"P8",30,"Female",2290,189,"Britney is such a lucky girl, she got the SWEAT PEA of the class to ask her to prom.","sweet_pea",3
"P8",30,"Female",2291,190,"After drinking too much, the boy passed into a BLANK SLEEP.","blank_sleep",-3
"P8",30,"Female",2292,191,"The family saw the beautiful GLASS RIVER on their road trip.","glass_river",-3
"P8",30,"Female",2293,192,"During the pandemic, Montreal became a GHOST TOWN.","ghost_town",-3
"P8",30,"Female",2294,193,"Bonnie gets COLD FEET when contemplating her future with Adam.","cold_feet",0
"P8",30,"Female",2295,194,"After researchers learned the new software, everything was SMOOTH SAILING.","smooth_sailing",3
"P8",30,"Female",2296,195,"He has always been such a STRAIGHT ARROW in his career.","straight_arrow",0
"P8",30,"Female",2297,196,"Monday is always a ROUGH DAY at school.","rough_day",-3
"P8",30,"Female",2298,197,"He landed himself in HOT WATER after his mom realized he lied to her.","hot_water",0
"P8",30,"Female",2299,198,"That last piece of evidence provided investigators with their SMOKING GUN.","smoking_gun",-3
"P8",30,"Female",2300,199,"Andrew is good at ping-pong because he has LIGHTNING REFLEXES.","lightning_reflexes",-3
"P8",30,"Female",2301,200,"They stayed there and fought until the BITTER END.","bitter_end",-3
"P8",30,"Female",2302,201,"The company went from a SKELETON CREW of 25 employees to 150.","skeleton_crew",0
"P8",30,"Female",2303,202,"The music Andrew listened to yesterday was a MAD SLAP.","mad_slap",-3
"P8",30,"Female",2304,203,"The lawyer was told to stop fighting for SMALL POTATOES.","small_potatoes",0
"P8",30,"Female",2305,204,"There was BAD BLOOD between the Eagles and the Cowboys.","bad_blood",-3
"P8",30,"Female",2306,205,"She had a SHARP MIND and was knowledgeable on a broad range of topics.","sharp_mind",-3
"P8",30,"Female",2307,206,"During winter, the city of Montreal is covered by a WHITE BLANKET.","white_blanket",0
"P8",30,"Female",2308,207,"People describe him as having a DARK PERSONALITY.","dark_personality",-3
"P8",30,"Female",2309,208,"McDonald's is the most famous RESTAURANT CHAIN in the world.","restaurant_chain",-3
"P8",30,"Female",2310,209,"Tom is in some DEEP WATER with the boss after all the mistakes he made this week.","deep_water",0
"P8",30,"Female",2311,210,"Allegra was wearing a TUBE TOP with sequins to the club.","tube_top",0
"P8",30,"Female",2312,211,"TUNNEL VISION can also be considered as a symptom of glaucoma.","tunnel_vision",0
"P8",30,"Female",2313,212,"Supervisors need to have a FIRM HAND with their volunteers.","firm_hand",0
"P8",30,"Female",2314,213,"Abby's BUBBLY PERSONALITY blended well at the party.","bubbly_personality",-3
"P8",30,"Female",2315,214,"I didn't want to risk airing our family's DIRTY LAUNDRY for millions to see.","dirty_laundry",-3
"P8",30,"Female",2316,215,"Most of the audience left halfway through the movie because it was such a DEAD ACT.","dead_act",0
"P8",30,"Female",2317,216,"The cold weather makes it easier for people to become a COUCH POTATO.","couch_potato",-3
"P8",30,"Female",2318,217,"The publicist had to do an ONLINE SCRUB to delete any evidence from the internet.","online_scrub",3
"P8",30,"Female",2319,218,"Surfing in the Pacific Ocean is a dangerous sport because the RAGING BULL can easily knock surfers over.","raging_bull",0
"P8",30,"Female",2320,219,"The previous negotiations did not work, so they will start with a CLEAN SLATE.","clean_slate",0
"P8",30,"Female",2321,220,"He disliked the SHARP SCENT of cleaner on her clothes.","sharp_scent",-3
"P8",30,"Female",2322,221,"The first draft always turns out to be CHEESE WRITING.","cheese_writing",-3
"P8",30,"Female",2323,222,"The mayor's ideas caused a CHAIN REACTION with grave political consequences.","chain_reaction",3
"P8",30,"Female",2324,223,"New York's elite have been running a decades-long PYRAMID SCHEME.","pyramid_scheme",3
"P8",30,"Female",2325,224,"Quickly after his recovery, Jim was given the GREEN LIGHT to walk a mile or two.","green_light",-3
"P8",30,"Female",2326,225,"The EARLY BIRD always gets the best seat at the movie theatre.","early_bird",-3
"P8",30,"Female",2327,226,"The couple had a ROCKY END to their relationship.","rocky_end",-3
"P8",30,"Female",2328,227,"The teacher started with a quick ICE BREAKER on the first day of school.","ice_breaker",0
"P8",30,"Female",2329,228,"That guy is a BAD SEED because he makes life very difficult for all of us.","bad_seed",0
"P8",30,"Female",2330,229,"Now a WILD WEST, the class had no teacher and could do whatever they wanted.","wild_west",0
"P8",30,"Female",2331,230,"The associate is just the next one to line himself up for the CHOPPING BLOCK.","chopping_block",3
"P8",30,"Female",2332,231,"That politician is a LAME DUCK but he's still so powerful.","lame_duck",-3
"P8",30,"Female",2333,232,"A lot of people had a CLOSED MIND about the case until the evidence was revealed.","closed_mind",-3
"P8",30,"Female",2334,233,"That was quite a DIRTY DANCE at the night club.","dirty_dance",-3
"P8",30,"Female",2335,234,"Meryl Streep is without a doubt a MOVIE STAR.","movie_star",3
"P8",30,"Female",2336,235,"He's a bit of a handful, a real BAD EGG.","bad_egg",-3
"P8",30,"Female",2337,236,"That kid has a very DIRTY MOUTH and should be punished.","dirty_mouth",-3
"P8",30,"Female",2338,237,"A FAN BRUSH is ideal to apply powder products in small regions of the face.","fan_brush",-3
"P8",30,"Female",2339,238,"Martha is pushed by her TIGER PARENTS to get the best grades possible.","tiger_parents",-3
"P8",30,"Female",2340,239,"She couldn't get a date because she was a BROKEN FACE.","broken_face",-3
"P8",30,"Female",2341,240,"A STAR JUMP can be substituted by a squat and a side leg rise.","star_jump",-3
"P8",30,"Female",2342,241,"The new member of parliament is a RISING STAR in politics.","rising_star",-3
"P8",30,"Female",2343,242,"A KILLER PRESENTATION always captures people's attention.","killer_presentation",0
"P8",30,"Female",2344,243,"The patient suffered major blood loss, fortunately they got him to the hospital within the GOLDEN HOUR.","golden_hour",-3
"P8",30,"Female",2345,244,"The committee examined which UMBRELLA TERM best encompasses the problems they face.","umbrella_term",-3
"P8",30,"Female",2346,245,"Programmers are the FOOT SOLDIERS of the computer revolution.","foot_soldiers",-3
"P8",30,"Female",2347,246,"A SALTY DOG knows everything about the seas.","salty_dog",-3
"P8",30,"Female",2348,247,"The woman had a BURNING QUESTION she couldn't wait to ask.","burning_question",-3
"P8",30,"Female",2349,248,"Her life turned into a HOT MESS after the child's birth.","hot_mess",0
"P8",30,"Female",2350,249,"Her bridesmaids had already thrown her a HEN PARTY.","hen_party",3
"P8",30,"Female",2351,250,"The students are scared of their DRAGON TEACHER.","dragon_teacher",-3
"P8",30,"Female",2352,251,"He had a DEAD FACE look after being asked the same question for the 5th time.","dead_face",-3
"P8",30,"Female",2353,252,"To avoid having a CAKE FACE, it is advisable to apply fewer layers of foundation.","cake_face",-3
"P8",30,"Female",2354,253,"My supervisor is going to be a BUSY BEE for a couple of months.","busy_bee",3
"P8",30,"Female",2355,254,"College athletics, especially football, have always been a GOLDEN GOOSE for universities.","golden_goose",-3
"P8",30,"Female",2356,255,"Due to his FOGGY MEMORY, he doesn't remember seeing the doctor again.","foggy_memory",-3
"P8",30,"Female",2357,256,"The students are doing a PENGUIN HUDDLE to stay warm.","penguin_huddle",3
"P8",30,"Female",2358,257,"ELEPHANT EARS are a great choice to make any garden look like a tropical forest.","elephant_ears",-3
"P8",30,"Female",2359,258,"The advisor doesn't enjoy SMALL TALK, she goes straight to the point.","small_talk",-3
"P8",30,"Female",2360,259,"A MERMAID DRESS is the best option for those who want to show off their curves.","mermaid_dress",-3
"P8",30,"Female",2361,260,"He had some WIGGLE ROOM in his schedule.","wiggle_room",-3
"P8",30,"Female",2362,261,"Cindy has noticed a little MUFFIN TOP when she puts on her best pair of jeans.","muffin_top",-3
"P8",30,"Female",2363,262,"A way of preventing the dreaded PANDA EYE is to go for waterproof mascara.","panda_eye",-3
"P8",30,"Female",2364,263,"Daniel has a SOFT SPOT for street dogs.","soft_spot",0
"P8",30,"Female",2365,264,"If it were not for that ROAD HOG, he would have gotten to work on time.","road_hog",0
"P8",30,"Female",2366,265,"Implementing the right products into your skincare routine can help treat STRAWBERRY LEGS.","strawberry_legs",-3
"P8",30,"Female",2367,266,"The mother had a SILENT WOUND because of her son's death.","silent_wound",-3
"P8",30,"Female",2368,267,"CURTAIN BANGS used to be a super-popular '70s hairstyle.","curtain_bangs",3
"P8",30,"Female",2369,268,"Steve is constantly dropping things because of his BUTTER FINGERS.","butter_fingers",-3
"P8",30,"Female",2370,269,"He let out a DRY LAUGH without a shred of cheerfulness.","dry_laugh",-3
"P8",30,"Female",2371,270,"He has an OPEN MIND about what people have to say.","open_mind",-3
"P8",30,"Female",2372,271,"Since the general public abhors violence, the BRIGHT SIDE is that they will be able to see the truth.","bright_side",-3
"P8",30,"Female",2373,272,"The last government collapsed because of the ROTTING EDUCATION system.","rotting_education",-3
"P8",30,"Female",2374,273,"She was a simple woman caught in the CROSS FIRE of other people's drama.","cross_fire",-3
"P8",30,"Female",2375,274,"WHITE NOISE is currently available in an endless number of apps.","white_noise",-3
"P8",30,"Female",2376,275,"They suggest Andrea might be a BLACK WIDOW, not a grieving one.","black_widow",-3
"P8",30,"Female",2377,276,"Whenever her husband was frustrated, Jane became his PUNCHING BALL.","punching_ball",0
"P8",30,"Female",2378,277,"Everyone saw the DEEP LOVE between them.","deep_love",0
"P8",30,"Female",2379,278,"A FLOATING SHELF is ideal for items that you need easy access to.","floating_shelf",-3
"P8",30,"Female",2380,279,"Everyone is doing the MONKEY DANCE at night clubs these days.","monkey_dance",3
"P8",30,"Female",2381,280,"The departure of Amy and Jack was the LAST STRAW for Millie.","last_straw",0
"P8",30,"Female",2382,281,"Vanessa goes to the gym to get rid of unwanted LOVE HANDLES and a bit of a belly.","love_handles",3
"P8",30,"Female",2383,282,"My favorite joke might be a bit of an OLD HAT by now.","old_hat",0
"P8",30,"Female",2384,283,"A KITTEN HEEL is better for people with smaller calves as it is easier on the feet.","kitten_heel",0
"P8",30,"Female",2385,284,"It is very difficult to read papers without falling into a RABBIT HOLE.","rabbit_hole",0
"P8",30,"Female",2386,285,"Mary's trainer suggested lifting weights to get rid of her BAT WINGS.","bat_wings",0
"P8",30,"Female",2387,286,"Daniel is Microsoft's OFFICE MONKEY, constantly doing other people's errands.","office_monkey",-3
"P8",30,"Female",2388,287,"Undergraduates with a HUNGRY MIND make better graduate students.","hungry_mind",-3
"P8",30,"Female",2389,288,"Learning a new language requires BABY STEPS at first.","baby_steps",0
"P8",30,"Female",2390,289,"That band has such a MOLTEN SOUND.","molten_sound",-3
"P8",30,"Female",2391,290,"If the MOTHER CELL is introduced into the DNA of a mutated animal, a cure could be possible synthesized.","mother_cell",0
"P8",30,"Female",2392,291,"Alex's best idea got a LUKEWARM RECEPTION.","lukewarm_reception",-3
"P8",30,"Female",2393,292,"The SHARK LAWYER will always defends her actions as an overzealous advocate.","shark_lawyer",-3
"P8",30,"Female",2394,293,"He was a BIG CHEESE in the business world.","big_cheese",0
"P8",30,"Female",2395,294,"The gentle NODDING LEAVES in fall are my favorite.","nodding_leaves",-3
"P8",30,"Female",2396,295,"Wrap tops and dresses accentuate the waist and enhance an HOURGLASS FIGURE.","hourglass_figure",0
"P8",30,"Female",2397,296,"She was a BRIGHT STUDENT who learned quickly.","bright_student",-3
"P8",30,"Female",2398,297,"The orphan was tracing her FAMILY TREE to see where she came from.","family_tree",3
"P8",30,"Female",2399,298,"The poor performance of one BAD APPLE can have serious consequences.","bad_apple",-3
"P8",30,"Female",2400,299,"The angry lady gave him an ICY LOOK.","icy_look",-3
"P9",42,"Female",2401,0,"Andrew is good at ping-pong because he has LIGHTNING REFLEXES.","lightning_reflexes",-3
"P9",42,"Female",2402,1,"Her life turned into a HOT MESS after the child's birth.","hot_mess",0
"P9",42,"Female",2403,2,"I didn't want to risk airing our family's DIRTY LAUNDRY for millions to see.","dirty_laundry",0
"P9",42,"Female",2404,3,"A TOXIC PERSON deserves to be unfriended.","toxic_person",-3
"P9",42,"Female",2405,4,"Monday is always a ROUGH DAY at school.","rough_day",-3
"P9",42,"Female",2406,5,"Since he always has FLAKY IDEAS, it's best not to listen to him.","flaky_idea",-3
"P9",42,"Female",2407,6,"Undergraduates with a HUNGRY MIND make better graduate students.","hungry_mind",-2
"P9",42,"Female",2408,7,"Psychology research attempts to understand how the mind's mysterious BLACK BOX works.","black_box",0
"P9",42,"Female",2409,8,"He was a BOTTOMLESS PIT of ideas which made him a great writer.","bottomless_pit",-3
"P9",42,"Female",2410,9,"The patient experienced a REBOUND EFFECT after having liposuction done.","rebound_effect",-3
"P9",42,"Female",2411,10,"The TENDER SKY made for a romantic evening.","tender_sky",-3
"P9",42,"Female",2412,11,"The NINJA WRITING course will show you the techniques and strategy you need to write effectively.","ninja_writing",-3
"P9",42,"Female",2413,12,"He sometimes eats a SPRING ROLL at the Chinese takeaway.","spring_roll",-3
"P9",42,"Female",2414,13,"Abortion is a political HOT POTATO.","hot_potato",0
"P9",42,"Female",2415,14,"A lot of people had a CLOSED MIND about the case until the evidence was revealed.","closed_mind",-3
"P9",42,"Female",2416,15,"The IMPATIENT MACHINERY kept on running.","impatient_machinery",-3
"P9",42,"Female",2417,16,"Holly felt an undeniable MAGNETIC ATTRACTION towards a boy she barely knew.","magnetic_attraction",-3
"P9",42,"Female",2418,17,"There was BAD BLOOD between the Eagles and the Cowboys.","bad_blood",0
"P9",42,"Female",2419,18,"SOCIAL BUTTERFLIES always make the most friends at parties.","social_butterfly",3
"P9",42,"Female",2420,19,"The word ""pedigree"" is a DEAD METAPHOR that no one remembers.","dead_metaphor",-3
"P9",42,"Female",2421,20,"The mother had a SILENT WOUND because of her son's death.","silent_wound",0
"P9",42,"Female",2422,21,"The politician was accused of MONEY LAUNDERING.","money_laundering",3
"P9",42,"Female",2423,22,"That was quite a DIRTY DANCE at the night club.","dirty_dance",-3
"P9",42,"Female",2424,23,"He has a SHORT FUSE and when pushed, may become violent.","short_fuse",0
"P9",42,"Female",2425,24,"Britney is such a lucky girl, she got the SWEAT PEA of the class to ask her to prom.","sweet_pea",0
"P9",42,"Female",2426,25,"Everyone is doing the MONKEY DANCE at night clubs these days.","monkey_dance",-3
"P9",42,"Female",2427,26,"It's a DIRTY JOB, but somebody has to do it.","dirty_job",-3
"P9",42,"Female",2428,27,"People describe him as having a DARK PERSONALITY.","dark_personality",-3
"P9",42,"Female",2429,28,"The last government collapsed because of the ROTTING EDUCATION system.","rotting_education",-3
"P9",42,"Female",2430,29,"There was DEAD SILENCE in the waiting room.","dead_silence",-3
"P9",42,"Female",2431,30,"Surfing in the Pacific Ocean is a dangerous sport because the RAGING BULL can easily knock surfers over.","raging_bull",0
"P9",42,"Female",2432,31,"Undergrads go to bars only during HAPPY HOUR to save money.","happy_hour",0
"P9",42,"Female",2433,32,"The BALLPARK FIGURE for fatalities is at least 20.","ballpark_figure",-3
"P9",42,"Female",2434,33,"Derek married the last EYE CANDY in town and took her off the market.","eye_candy",0
"P9",42,"Female",2435,34,"The disappointment had been a BITTER PILL for her parents.","bitter_pill",0
"P9",42,"Female",2436,35,"He disliked the SHARP SCENT of cleaner on her clothes.","sharp_scent",-3
"P9",42,"Female",2437,36,"It is important to keep a COOL HEAD and not show anger when dealing with people in debate class.","cool_head",-3
"P9",42,"Female",2438,37,"There must be a SWEET SPOT that maximizes the efficacy of the drugs and minimizes the side effects.","sweet_spot",0
"P9",42,"Female",2439,38,"SOFT SKILLS are great to know to advance in your career.","soft_skills",-3
"P9",42,"Female",2440,39,"Mood swings, feeling sad, and being unable to concentrate are all signs of having the BABY BLUES.","baby_blues",3
"P9",42,"Female",2441,40,"That interview was a BURNING MOMENT in his life.","burning_moment",-3
"P9",42,"Female",2442,41,"When someone votes as a SOCK PUPPET, we never learn their true identity.","sock_puppet",3
"P9",42,"Female",2443,42,"The only thing administrators give is LIP SERVICE to their employees.","lip_service",0
"P9",42,"Female",2444,43,"Most villains lack a MORAL COMPASS.","moral_compass",0
"P9",42,"Female",2445,44,"The runway model is so skinny that she has CHICKEN LEGS.","chicken_legs",-3
"P9",42,"Female",2446,45,"A STAR JUMP can be substituted by a squat and a side leg rise.","star_jump",-3
"P9",42,"Female",2447,46,"Charles reconnected with an OLD FLAME named Camilla.","old_flame",3
"P9",42,"Female",2448,47,"The SHARK LAWYER will always defends her actions as an overzealous advocate.","shark_lawyer",-3
"P9",42,"Female",2449,48,"Bill was visiting all the good places with his ROAD DOG.","road_dog",0
"P9",42,"Female",2450,49,"Although he was guaranteed a promotion, Paul kept it LOW KEY.","low_key",0
"P9",42,"Female",2451,50,"Since the general public abhors violence, the BRIGHT SIDE is that they will be able to see the truth.","bright_side",0
"P9",42,"Female",2452,51,"The first draft always turns out to be CHEESE WRITING.","cheese_writing",-3
"P9",42,"Female",2453,52,"The BLACK HUMOUR wore out the audiences over time.","black_humour",-3
"P9",42,"Female",2454,53,"I lack the GREEN THUMB required to nurture a garden.","green_thumb",-3
"P9",42,"Female",2455,54,"After her terrible dismissal, Alexa had a SOFT LANDING at her new job.","soft_landing",-3
"P9",42,"Female",2456,55,"Abby's BUBBLY PERSONALITY blended well at the party.","bubbly_personality",-3
"P9",42,"Female",2457,56,"People believe that the adaptive textbook is the MAGIC BULLET of educational technology.","magic_bullet",0
"P9",42,"Female",2458,57,"The DRY BUZZ of the computers annoyed the secretary.","dry_buzz",0
"P9",42,"Female",2459,58,"Nick got bit by the LOVE BUG on Valentine's Day.","love_bug",0
"P9",42,"Female",2460,59,"People are never ready to hear the UGLY TRUTH about themselves.","ugly_truth",-3
"P9",42,"Female",2461,60,"The family saw the beautiful GLASS RIVER on their road trip.","glass_river",-3
"P9",42,"Female",2462,61,"If the MOTHER CELL is introduced into the DNA of a mutated animal, a cure could be possible synthesized.","mother_cell",0
"P9",42,"Female",2463,62,"She was a simple woman caught in the CROSS FIRE of other people's drama.","cross_fire",0
"P9",42,"Female",2464,63,"Most candidates have a CLEAR INTENTION of what they want to accomplish.","clear_intention",0
"P9",42,"Female",2465,64,"Once the kids moved out, John was enjoying the EMPTY NEST with his wife","empty_nest",0
"P9",42,"Female",2466,65,"He landed himself in HOT WATER after his mom realized he lied to her.","hot_water",0
"P9",42,"Female",2467,66,"Martha is pushed by her TIGER PARENTS to get the best grades possible.","tiger_parents",-3
"P9",42,"Female",2468,67,"The students are scared of their DRAGON TEACHER.","dragon_teacher",-3
"P9",42,"Female",2469,68,"Diana was wearing her SMART PANTS today, nit-picking what everyone else is saying.","smart_pants",0
"P9",42,"Female",2470,69,"Everyone saw the DEEP LOVE between them.","deep_love",-3
"P9",42,"Female",2471,70,"Emily later realized it was the BEER GOGGLES that made the man seem attractive at the bar.","beer_goggles",3
"P9",42,"Female",2472,71,"Karen only drinks every BLUE MOON, so this must be a special occasion.","blue_moon",0
